t,i,j,trade_usd_thousands,qty_tons
2016,116,752,85459.94399999994,11084.073000000004
2016,116,826,1594228.9210000008,99444.28599999993
2016,116,842,3329391.4550000015,235404.98899999994
2016,156,96,390882.82099999994,384482.0539999998
2016,156,104,7986424.311000005,4269101.776000003
2016,156,116,4028515.1860000007,1335166.2400000005
2016,156,360,31190170.374000043,19463423.878999982
2016,156,418,1165914.2750000004,368768.29499999975
2016,156,458,34695268.07800006,15592419.291000074
2016,156,608,29819562.53599997,15184215.521000005
2016,156,702,42103082.0449999,21721245.47500003
2016,156,704,50118278.15400007,22054673.589999996
2016,156,764,40431750.71200006,17328560.692000013
2016,251,96,27490.57799999998,4137.1080000000065
2016,251,104,171008.05700000003,12668.536000000024
2016,251,116,156410.94699999975,23403.931000000022
2016,251,360,3265116.554999998,530158.3619999987
2016,251,418,13167.39699999999,1285.4629999999986
2016,251,458,2326561.8700000024,277711.06999999896
2016,251,608,880632.8999999996,93115.98499999972
2016,251,702,8228310.122000007,783116.2920000011
2016,251,704,1867026.0389999992,436453.5719999998
2016,251,764,2644741.6019999995,645489.267000002
2016,276,96,79649.92300000001,5538.557000000007
2016,276,104,177869.56200000012,20654.698000000022
2016,276,116,192643.2679999998,30854.037000000037
2016,276,360,3096089.2950000037,784627.8950000044
2016,276,418,33092.60499999999,8050.937000000003
2016,276,458,5799100.718999992,1004358.2850000011
2016,276,608,2180999.298000003,322051.0110000007
2016,276,702,8191537.935999994,683352.5339999995
2016,276,704,3180779.0409999993,528754.0500000007
2016,276,764,5615177.835000008,873582.2030000021
2016,360,56,864701.9319999999,299754.53999999934
2016,360,156,20260771.609000042,99688757.01600003
2016,360,251,1845033.522999996,340674.5829999992
2016,360,276,4493539.871999995,1341758.8809999956
2016,360,380,1864348.8039999998,2579120.2290000007
2016,360,392,18114478.08400004,47313567.857
2016,360,410,8891199.726000017,48114931.816000104
2016,360,528,2973551.1230000053,3234688.2449999987
2016,360,616,671815.909,214275.11899999942
2016,360,724,1830667.9829999984,5886499.523000014
2016,360,752,184802.53000000003,38619.503999999855
2016,360,826,1924549.2090000014,660358.0240000039
2016,360,842,20230591.972000025,7425670.761000009
2016,380,96,32478.22400000002,2600.149000000006
2016,380,104,123553.96799999994,48077.05699999989
2016,380,116,85716.31499999999,26778.226999999977
2016,380,360,1443740.0180000004,416665.589
2016,380,418,15995.838999999993,3313.6980000000012
2016,380,458,1382036.6369999996,195442.29699999996
2016,380,608,671826.7059999998,251261.30000000013
2016,380,702,3281485.77,1520624.1770000004
2016,380,704,1450762.7329999958,347634.71999999945
2016,380,764,1805196.6819999986,334975.43499999994
2016,392,96,120718.31499999989,220970.16299999945
2016,392,104,1413250.9900000028,244405.72299999977
2016,392,116,536735.7440000005,102153.89399999987
2016,392,360,12329397.490999978,4119807.514999999
2016,392,418,126425.46899999991,25542.955000000034
2016,392,458,13430181.001000015,5030883.939000018
2016,392,608,9635455.089000003,4991470.386000009
2016,392,702,22332595.625000007,8992964.682000028
2016,392,704,14983711.635000018,8266099.207999999
2016,392,764,30157535.35900004,9571878.83199998
2016,410,96,112966.02700000005,77346.5559999998
2016,410,104,839107.8390000013,212939.30700000012
2016,410,116,581375.953,213630.26100000023
2016,410,360,7000243.765999997,5121116.419999993
2016,410,418,124325.46,19625.151000000005
2016,410,458,8137431.308000005,5828544.165999989
2016,410,608,7277166.931000007,4500902.341999995
2016,410,702,16619909.565999988,8387618.166000018
2016,410,704,33527081.281999953,7781087.533000005
2016,410,764,7367915.6779999975,4259064.829000007
2016,418,56,12531.636,5114.868999999999
2016,418,156,1423677.374999999,1458004.6939999997
2016,418,251,23304.484999999997,2139.375000000002
2016,418,276,89447.87600000003,6115.7840000000015
2016,418,380,33658.897000000004,35116.87600000004
2016,418,392,125563.58800000003,29180.982000000004
2016,418,410,22601.095000000016,38920.04599999995
2016,418,528,13760.394,879.4449999999999
2016,418,616,1022.5409999999999,54.321
2016,418,724,5475.058000000002,472.6499999999997
2016,418,752,19715.02699999999,1711.8329999999999
2016,418,826,61816.717,35186.83999999998
2016,418,842,58396.08599999998,8691.191999999997
2016,458,56,887663.1179999986,200437.89699999965
2016,458,156,44804531.14700004,25907419.099999994
2016,458,251,2360683.4449999975,484492.7029999999
2016,458,276,8180544.219000005,1043915.9750000029
2016,458,380,1080734.6209999989,632069.2550000014
2016,458,392,16481099.139000006,22711961.203999955
2016,458,410,7462183.462000014,10141973.34600004
2016,458,528,7210428.102000001,1972660.1479999959
2016,458,616,605393.2009999992,81934.54099999992
2016,458,724,715742.7569999995,423357.402
2016,458,752,372399.363,155314.14299999992
2016,458,826,2236995.349999997,716455.0470000005
2016,458,842,36247044.85399999,3318380.8729999894
2016,528,96,27604.85200000001,5170.25600000002
2016,528,104,48664.88399999999,9498.564000000008
2016,528,116,33975.48899999999,33293.68599999996
2016,528,360,815139.4320000003,371763.47699999844
2016,528,418,5238.103000000001,1506.0529999999999
2016,528,458,1702617.2410000018,1742483.8019999973
2016,528,608,504078.8679999996,266124.53699999896
2016,528,702,3622462.728000005,8252754.429000012
2016,528,704,899761.7369999985,356775.13299999933
2016,528,764,1050225.5340000011,349585.24899999885
2016,608,56,213366.6499999999,66509.675
2016,608,156,17393613.30399998,7733256.024000001
2016,608,251,934578.7649999997,49429.7589999998
2016,608,276,3152738.855999999,164678.45000000004
2016,608,380,240105.41900000005,52771.59900000005
2016,608,392,8781001.258999994,4373979.615999979
2016,608,410,3228541.5940000066,1624652.7999999977
2016,608,528,1301506.0070000007,384645.6959999998
2016,608,616,331060.46400000004,11219.470000000025
2016,608,724,229739.93199999988,51261.149999999674
2016,608,752,41493.244999999835,7109.891000000014
2016,608,826,634711.0079999998,82100.65000000001
2016,608,842,10153681.15700001,1371743.1539999966
2016,616,96,1998.3919999999991,100.12899999999999
2016,616,104,29877.761000000002,6923.203000000006
2016,616,116,11032.702000000003,15544.80500000003
2016,616,360,158827.19900000008,73943.71699999993
2016,616,418,1561.948,310.876
2016,616,458,203153.55099999995,49900.46299999979
2016,616,608,62571.62599999999,28984.80100000008
2016,616,702,793641.7860000001,242079.40099999905
2016,616,704,251619.8790000001,168261.82899999994
2016,616,764,276560.5259999991,56246.204999999805
2016,702,56,4010539.5330000087,168890.47299999942
2016,702,156,28028093.14899999,13103242.891999988
2016,702,251,2402107.5669999965,758218.0580000033
2016,702,276,5968525.299000003,137211.74600000007
2016,702,380,372405.5440000001,106943.73299999969
2016,702,392,8266255.747999972,1892345.4329999974
2016,702,410,7290013.96000001,4380572.448000018
2016,702,528,4641756.215000007,1049511.6119999997
2016,702,616,691347.8640000004,71897.356
2016,702,724,404417.0290000005,122647.34599999966
2016,702,752,136963.91700000007,8917.181000000006
2016,702,826,2153342.7320000017,470004.2319999993
2016,702,842,16882424.24199999,1963718.887
2016,704,56,745973.0480000003,288856.96899999917
2016,704,156,27016275.894999985,16609654.233999982
2016,704,251,4928967.305999991,604640.264000001
2016,704,276,9515941.757000014,907350.9410000017
2016,704,380,3325964.5709999935,468508.98200000054
2016,704,392,16180582.247000027,6129844.891000001
2016,704,410,12196918.11000003,5416989.66399999
2016,704,528,5984367.471999996,350617.52900000016
2016,704,616,1544368.024000002,158720.50500000003
2016,704,724,2629959.4820000003,274523.40599999967
2016,704,752,1034753.0649999991,57500.92099999996
2016,704,826,5146889.954999997,442655.58299999905
2016,704,842,42850718.516000025,4676392.606999991
2016,724,96,3348.370000000002,2157.414000000001
2016,724,104,36222.14199999999,8719.774
2016,724,116,16525.402000000013,5761.752000000007
2016,724,360,508901.50799999974,103292.96200000006
2016,724,418,2255.681,275.362
2016,724,458,676964.4949999992,223285.9020000001
2016,724,608,403122.5580000005,184914.6679999996
2016,724,702,820931.2770000012,166013.6749999997
2016,724,704,537999.5860000007,221759.1070000009
2016,724,764,653414.2259999982,254529.66499999948
2016,752,96,5581.703000000001,296.92300000000006
2016,752,104,45288.817,10227.721000000009
2016,752,116,9553.587,8701.458
2016,752,360,521935.93799999997,192685.16899999935
2016,752,418,729.2839999999999,81.52000000000002
2016,752,458,492676.48899999936,109723.8299999998
2016,752,608,123380.93599999986,73178.772
2016,752,702,885754.9979999992,218930.83199999997
2016,752,704,293150.1989999998,65028.53900000001
2016,752,764,729273.3000000005,161394.60199999952
2016,764,56,1312357.8999999976,220632.34099999975
2016,764,156,34432481.849000044,16859736.56900003
2016,764,251,2837727.5109999995,467265.57799999876
2016,764,276,6240418.48,620992.1859999988
2016,764,380,1597739.9130000034,317723.8589999992
2016,764,392,20640445.447000075,7926622.873999986
2016,764,410,4717130.875999991,3236013.513999996
2016,764,528,3301699.182000001,539323.9250000009
2016,764,616,725928.7019999991,114873.31600000006
2016,764,724,1343509.8059999992,313185.1369999993
2016,764,752,515064.0899999994,87444.39399999987
2016,764,826,3920596.4959999975,686614.5160000039
2016,764,842,30307506.509000037,3962296.524000013
2016,826,96,148768.1890000001,5181.9530000000295
2016,826,104,58443.36200000002,14616.882000000003
2016,826,116,37821.70100000002,4275.290000000012
2016,826,360,911309.8590000008,618004.9000000033
2016,826,418,9399.641000000005,1358.555999999999
2016,826,458,1673499.0709999967,354220.7089999988
2016,826,608,535167.5900000002,71562.53299999995
2016,826,702,5270184.428000008,367036.7399999992
2016,826,704,783262.0589999988,312379.11399999936
2016,826,764,1735881.2529999982,275713.11899999954
2016,842,96,290300.34400000045,15562.967000000059
2016,842,104,255527.70300000045,289056.9369999991
2016,842,116,355697.95699999953,175700.00499999928
2016,842,360,7237908.1040000105,7321136.166000008
2016,842,418,37011.82799999999,3039.2789999999977
2016,842,458,13477693.465000007,3035235.624000011
2016,842,608,7557541.10300001,6459012.324000001
2016,842,702,29777632.44099999,7013880.377000001
2016,842,704,9078735.989999996,5943603.324000009
2016,842,764,11599701.915,5770831.064000004
2017,56,96,5398.900000000001,1653.7379999999991
2017,56,104,41713.82900000005,28143.19400000004
2017,56,116,60123.539000000004,14329.18400000002
2017,56,360,668046.1550000007,364477.3259999992
2017,56,418,22021.458000000006,8450.985000000004
2017,56,458,678335.7770000008,340908.2179999998
2017,56,608,493560.17600000056,145034.91299999965
2017,56,702,1378204.4970000014,1072208.2450000034
2017,56,704,543060.1400000001,335709.07000000053
2017,56,764,1197857.154000002,230768.30099999948
2017,96,56,2397.366,90.858
2017,96,156,330196.21399999934,797911.3450000011
2017,96,251,3574.7120000000004,635.4860000000002
2017,96,276,2672.0229999999997,61.85999999999999
2017,96,380,1622.4929999999997,18.959
2017,96,392,1578920.1839999997,3880991.705000002
2017,96,410,732923.163,1859503.0670000012
2017,96,528,807.207,70.56
2017,96,616,471.60099999999994,28.459000000000003
2017,96,724,135.72400000000002,2.525
2017,96,752,179.22899999999998,3.6769999999999996
2017,96,826,16766.75400000002,730.3839999999989
2017,96,842,25893.224999999973,26709.03400000006
2017,104,56,93361.77200000007,109209.9370000001
2017,104,156,4884220.413000006,10315804.28700002
2017,104,251,265091.8960000001,31341.25300000001
2017,104,276,682841.3070000006,71182.63200000001
2017,104,380,151622.9530000001,20450.837000000007
2017,104,392,1211754.6970000002,134323.75
2017,104,410,491746.6469999996,60954.94499999999
2017,104,528,161560.752,45346.95299999998
2017,104,616,100436.65700000002,58154.80699999999
2017,104,724,222294.7420000001,34811.705
2017,104,752,39194.54599999997,2882.4750000000004
2017,104,826,375367.1500000002,84927.70800000003
2017,104,842,462735.75799999974,47666.500999999946
2017,116,56,113931.65999999993,14735.579000000023
2017,116,156,1065568.5529999996,770744.9770000001
2017,116,251,1056784.7610000002,116292.56400000013
2017,116,276,1864320.7690000008,120148.03799999997
2017,116,380,400007.4170000002,34784.734999999986
2017,116,392,1391808.2409999992,63013.17699999995
2017,116,410,281427.4650000002,48023.03099999996
2017,116,528,395602.3429999998,46605.10899999997
2017,116,616,327710.18100000004,38490.18999999995
2017,116,724,830053.5550000009,50888.08699999993
2017,116,752,88303.56299999986,9170.024999999992
2017,116,826,1468802.5399999996,88139.73900000006
2017,116,842,3459434.8210000005,244486.1549999998
2017,156,96,716065.5059999999,1063248.442000002
2017,156,104,8069798.257999994,5273839.850999987
2017,156,116,5184040.157000021,1283278.643999999
