STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,MEASURE_PRINCIPLE,Measurement principle,ACCOUNTING_ENTRY,Accounting entry,TYPE_ENTITY,Entity type,FDI_COMP,FDI component,SECTOR,Institutional sector,COUNTERPART_AREA,Counterpart area,LEVEL_COUNTERPART,Counterpart level,ACTIVITY,Economic activity,FREQ,Frequency of observation,FDI_COLLECTION_ID,FDI data collection identifier,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CONF_STATUS,Confidentiality status,CURRENCY,Currency,DECIMALS,Decimals
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,BRN,Brunei Darussalam,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2010,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,IDN,Indonesia,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2010,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,MYS,Malaysia,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2010,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,MMR,Myanmar,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2010,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,KHM,Cambodia,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2010,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,KHM,Cambodia,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2011,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,MMR,Myanmar,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2011,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,MYS,Malaysia,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2011,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,IDN,Indonesia,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2011,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,BRN,Brunei Darussalam,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2011,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,VNM,Viet Nam,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2011,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,SGP,Singapore,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2011,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,PHL,Philippines,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2011,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,THA,Thailand,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2011,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,LAO,Lao People’s Democratic Republic,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2011,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,LAO,Lao People’s Democratic Republic,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2012,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,THA,Thailand,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2012,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,PHL,Philippines,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2012,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,SGP,Singapore,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2012,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,VNM,Viet Nam,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2012,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,BRN,Brunei Darussalam,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2012,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,IDN,Indonesia,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2012,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,MYS,Malaysia,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2012,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,MMR,Myanmar,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2012,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,KHM,Cambodia,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2012,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,MMR,Myanmar,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2019,,0,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,BRN,Brunei Darussalam,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2019,,0,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,MMR,Myanmar,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2016,,0,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,MMR,Myanmar,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2015,,0,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,LAO,Lao People’s Democratic Republic,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2014,,0,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,MMR,Myanmar,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2014,,0,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,MMR,Myanmar,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2017,,0,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,LAO,Lao People’s Democratic Republic,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2017,,0,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,LAO,Lao People’s Democratic Republic,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2018,,0,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,BRN,Brunei Darussalam,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2018,,0,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,MMR,Myanmar,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2018,,0,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,MMR,Myanmar,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2013,,0,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,LAO,Lao People’s Democratic Republic,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2013,,0,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,KHM,Cambodia,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2015,,28.307022,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,IDN,Indonesia,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2015,,238.43222,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,BRN,Brunei Darussalam,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2015,,46.81546,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,VNM,Viet Nam,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2015,,48.992924,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,SGP,Singapore,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2015,,3363.092,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,PHL,Philippines,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2015,,35.928143,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,THA,Thailand,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2015,,514.97003,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,LAO,Lao People’s Democratic Republic,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2015,,1.0887316,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_POS_CTRY(1.0),"FDI positions by counterpart area, BMD4",I,BEL,Belgium,LE_FA_F,FDI positions - total,USD_EXC,"US dollars, exchange rate converted",DO,Directional principle: outward,NET_FDI,Net FDI,ROU,Resident operating units (non-SPEs),D,Total direct investment,S1,Total economy,KHM,Cambodia,IMC,Immediate counterpart,_T,Total - all activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2013,,9.653841,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
