asean_country,year,partner_iso3,partner_group,asean_role,mineral_class,mineral_label,end_use,hs6,value_usd_millions,qty_tons
IDN,2011,ITA,EU,importer,Other,Other sulfates,Other,283329,0.003093,3.936
IDN,2011,NLD,EU,importer,Other,Other sulfates,Other,283329,0.170643,20.06
IDN,2011,GBR,GBR,importer,Other,Molybdenum ore,Upstream ore,261390,0.000184,0.001
IDN,2011,GBR,GBR,importer,Other,Other sulfates,Other,283329,0.033639,3.499
IDN,2011,JPN,JPN,importer,Other,Other sulfates,Other,283329,0.132804,22.043
IDN,2011,KOR,KOR,importer,Other,Other sulfates,Other,283329,0.0819,86.508
IDN,2011,AUS,OTHER,importer,Other,Other sulfates,Other,283329,0.00228,0.205
IDN,2011,CAN,OTHER,importer,Other,Uranium ore,Upstream ore,261210,0.000584,0.003
IDN,2011,USA,USA,importer,Other,Other sulfates,Other,283329,0.18022200000000002,31.985
IDN,2012,CHN,CHN,importer,Cobalt,Cobalt ore,Upstream ore,260500,0.019399999999999997,20.0
IDN,2012,CHN,CHN,exporter,Copper,Copper ore,Upstream ore,260300,195.119532,93491.883
IDN,2012,CHN,CHN,importer,Copper,Copper ore,Upstream ore,260300,0.007861,27.0
IDN,2012,DEU,EU,exporter,Copper,Copper ore,Upstream ore,260300,94.149103,51670.326
IDN,2012,ESP,EU,exporter,Copper,Copper ore,Upstream ore,260300,141.238587,88930.264
IDN,2012,GBR,GBR,importer,Copper,Copper ore,Upstream ore,260300,0.008093999999999999,0.291
IDN,2012,JPN,JPN,exporter,Copper,Copper ore,Upstream ore,260300,863.8298149999999,426268.383
IDN,2012,JPN,JPN,importer,Copper,Copper ore,Upstream ore,260300,0.40630299999999997,45.201
IDN,2012,KOR,KOR,exporter,Copper,Copper ore,Upstream ore,260300,396.962963,175180.086
IDN,2012,AUS,OTHER,importer,Copper,Copper ore,Upstream ore,260300,101.00061199999999,37729.979
IDN,2012,USA,USA,importer,Copper,Copper ore,Upstream ore,260300,0.006,0.269
IDN,2012,CHN,CHN,importer,Graphite,Natural graphite,Battery anode,250410,3.086036,10547.704
IDN,2012,GBR,GBR,importer,Graphite,Natural graphite,Battery anode,250410,0.112635,8.0
IDN,2012,JPN,JPN,importer,Graphite,Natural graphite,Battery anode,250410,0.7098390000000001,72.37
IDN,2012,USA,USA,importer,Graphite,Natural graphite,Battery anode,250410,0.06389399999999999,16.746
IDN,2012,CHN,CHN,exporter,Lithium,Other Li-bearing,Other,253090,0.11168600000000001,89.093
IDN,2012,CHN,CHN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.035901,5.677
IDN,2012,CHN,CHN,importer,Lithium,Other Li-bearing,Other,253090,3.5845749999999996,20293.8
IDN,2012,BEL,EU,exporter,Lithium,Lithium carbonate,Battery precursor,283691,0.005357,1.2
IDN,2012,BEL,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.037531999999999996,6.46
IDN,2012,BEL,EU,importer,Lithium,Other Li-bearing,Other,253090,0.03501,10.0
IDN,2012,DEU,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.152887,57.229
IDN,2012,DEU,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.000998,0.068
IDN,2012,DEU,EU,importer,Lithium,Other Li-bearing,Other,253090,0.5334650000000001,246.212
IDN,2012,ESP,EU,importer,Lithium,Other Li-bearing,Other,253090,0.258149,99.72
IDN,2012,FRA,EU,importer,Lithium,Other Li-bearing,Other,253090,0.04524,23.777
IDN,2012,ITA,EU,importer,Lithium,Other Li-bearing,Other,253090,0.302199,210.955
IDN,2012,NLD,EU,exporter,Lithium,Lithium carbonate,Battery precursor,283691,1.6e-05,0.025
IDN,2012,NLD,EU,exporter,Lithium,Other Li-bearing,Other,253090,9.5e-05,0.004
IDN,2012,NLD,EU,importer,Lithium,Other Li-bearing,Other,253090,0.018993,59.474
IDN,2012,GBR,GBR,exporter,Lithium,Other Li-bearing,Other,253090,0.10150400000000001,47.683
IDN,2012,GBR,GBR,importer,Lithium,Other Li-bearing,Other,253090,0.800311,942.9
IDN,2012,JPN,JPN,exporter,Lithium,Other Li-bearing,Other,253090,1.059395,4257.867
IDN,2012,JPN,JPN,importer,Lithium,Other Li-bearing,Other,253090,0.732332,3383.317
IDN,2012,KOR,KOR,exporter,Lithium,Other Li-bearing,Other,253090,0.140058,1731.724
IDN,2012,KOR,KOR,importer,Lithium,Other Li-bearing,Other,253090,1.0129059999999999,3345.556
IDN,2012,AUS,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,0.298133,1288.662
IDN,2012,AUS,OTHER,importer,Lithium,Other Li-bearing,Other,253090,0.124611,353.339
IDN,2012,CAN,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,0.033195999999999996,4.081
IDN,2012,USA,USA,exporter,Lithium,Other Li-bearing,Other,253090,0.020565,3.63
IDN,2012,USA,USA,importer,Lithium,Other Li-bearing,Other,253090,0.033218000000000004,18.813
IDN,2012,CHN,CHN,exporter,Nickel,Ferronickel,Stainless steel,720260,11.434959999999998,2046.757
IDN,2012,CHN,CHN,exporter,Nickel,Nickel ore,Upstream ore,260400,1252.775869,37917217.221
IDN,2012,CHN,CHN,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,246.570347,20503.402
IDN,2012,CHN,CHN,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.127823,4.972
IDN,2012,BEL,EU,exporter,Nickel,Ferronickel,Stainless steel,720260,24.116894,4900.46
IDN,2012,BEL,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.001139,0.045
IDN,2012,DEU,EU,exporter,Nickel,Ferronickel,Stainless steel,720260,34.942706,9025.662
IDN,2012,DEU,EU,exporter,Nickel,Nickel ore,Upstream ore,260400,0.605763,361.76
IDN,2012,DEU,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.004839,0.055
IDN,2012,ESP,EU,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.000176,0.005
IDN,2012,FRA,EU,exporter,Nickel,Ferronickel,Stainless steel,720260,11.924554,2544.3
IDN,2012,FRA,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.104313,5.189
IDN,2012,NLD,EU,exporter,Nickel,Ferronickel,Stainless steel,720260,27.191117,26974.794
IDN,2012,NLD,EU,importer,Nickel,Ferronickel,Stainless steel,720260,0.128934,9.813
IDN,2012,GBR,GBR,exporter,Nickel,Ferronickel,Stainless steel,720260,22.465009,5246.894
IDN,2012,GBR,GBR,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.013308,0.3
IDN,2012,GBR,GBR,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.054240000000000003,3.0
IDN,2012,JPN,JPN,exporter,Nickel,Nickel matte,Battery-grade chain,750110,964.132385,89183.256
IDN,2012,JPN,JPN,exporter,Nickel,Nickel ore,Upstream ore,260400,141.600003,2001137.288
IDN,2012,JPN,JPN,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.29745900000000003,4.236
IDN,2012,KOR,KOR,exporter,Nickel,Ferronickel,Stainless steel,720260,97.27170299999999,22566.786
IDN,2012,KOR,KOR,exporter,Nickel,Nickel ore,Upstream ore,260400,0.103688,6300.013
IDN,2012,KOR,KOR,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,51.296369,3960.0
IDN,2012,KOR,KOR,importer,Nickel,Ferronickel,Stainless steel,720260,0.92669,43.5
IDN,2012,KOR,KOR,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.6590860000000001,45.262
IDN,2012,AUS,OTHER,exporter,Nickel,Nickel ore,Upstream ore,260400,27.304909,1454765.0
IDN,2012,AUS,OTHER,importer,Nickel,Nickel ore,Upstream ore,260400,0.006021,0.706
IDN,2012,CAN,OTHER,exporter,Nickel,Nickel matte,Battery-grade chain,750110,2.1070189999999998,156.802
IDN,2012,CAN,OTHER,exporter,Nickel,Nickel ore,Upstream ore,260400,0.000424,0.026
IDN,2012,CAN,OTHER,importer,Nickel,Refined nickel,Battery-grade chain,750210,1.66083,89.258
IDN,2012,USA,USA,importer,Nickel,Nickel ore,Upstream ore,260400,0.0026739999999999997,0.191
IDN,2012,USA,USA,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,1.070403,12.254
IDN,2012,USA,USA,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.010263999999999999,0.146
IDN,2012,CHN,CHN,exporter,Other,Other sulfates,Other,283329,0.001928,3.228
IDN,2012,CHN,CHN,importer,Other,Other sulfates,Other,283329,3.7959270000000003,8933.019
IDN,2012,BEL,EU,importer,Other,Other sulfates,Other,283329,0.205487,10.002
IDN,2012,DEU,EU,importer,Other,Molybdenum ore,Upstream ore,261390,0.00023899999999999998,0.001
IDN,2012,DEU,EU,importer,Other,Other sulfates,Other,283329,1.0709980000000001,418.65
IDN,2012,ESP,EU,importer,Other,Other sulfates,Other,283329,0.016059,12.0
IDN,2012,FRA,EU,importer,Other,Other sulfates,Other,283329,0.03868,4.8
IDN,2012,ITA,EU,importer,Other,Other sulfates,Other,283329,0.010252,4.942
IDN,2012,NLD,EU,importer,Other,Other sulfates,Other,283329,0.17255099999999998,22.5
IDN,2012,GBR,GBR,importer,Other,Molybdenum ore,Upstream ore,261390,0.001578,0.004
IDN,2012,GBR,GBR,importer,Other,Other sulfates,Other,283329,0.039881,5.125
IDN,2012,JPN,JPN,importer,Other,Other sulfates,Other,283329,0.109428,19.436
IDN,2012,KOR,KOR,importer,Other,Other sulfates,Other,283329,9.800000000000001e-05,0.052
IDN,2012,AUS,OTHER,importer,Other,Other sulfates,Other,283329,0.001307,0.022
IDN,2012,CAN,OTHER,exporter,Other,Other sulfates,Other,283329,0.000843,0.142
IDN,2012,CAN,OTHER,importer,Other,Other sulfates,Other,283329,0.0675,9.0
IDN,2012,USA,USA,importer,Other,Molybdenum ore,Upstream ore,261390,0.000512,0.001
IDN,2012,USA,USA,importer,Other,Other sulfates,Other,283329,0.38244799999999995,79.194
IDN,2013,CHN,CHN,exporter,Cobalt,Cobalt ore,Upstream ore,260500,1.52,76000.0
IDN,2013,CHN,CHN,importer,Cobalt,Cobalt ore,Upstream ore,260500,0.00023899999999999998,0.282
IDN,2013,CHN,CHN,exporter,Copper,Copper ore,Upstream ore,260300,333.5022,169487.26
IDN,2013,DEU,EU,exporter,Copper,Copper ore,Upstream ore,260300,56.770295,43130.812
IDN,2013,ESP,EU,exporter,Copper,Copper ore,Upstream ore,260300,312.170693,163225.401
IDN,2013,NLD,EU,exporter,Copper,Copper ore,Upstream ore,260300,0.0008179999999999999,0.033
IDN,2013,JPN,JPN,exporter,Copper,Copper ore,Upstream ore,260300,800.1184599999999,429395.009
IDN,2013,KOR,KOR,exporter,Copper,Copper ore,Upstream ore,260300,341.24274099999997,194002.181
IDN,2013,AUS,OTHER,importer,Copper,Copper ore,Upstream ore,260300,28.397367,20416.421
IDN,2013,USA,USA,importer,Copper,Copper ore,Upstream ore,260300,0.004314,0.142
IDN,2013,CHN,CHN,exporter,Graphite,Natural graphite,Battery anode,250410,0.000661,0.17
IDN,2013,CHN,CHN,importer,Graphite,Natural graphite,Battery anode,250410,4.149921,15291.958
IDN,2013,DEU,EU,exporter,Graphite,Natural graphite,Battery anode,250410,0.000122,0.013
IDN,2013,DEU,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.026861999999999997,20.0
IDN,2013,NLD,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.0021309999999999996,1.4
IDN,2013,GBR,GBR,importer,Graphite,Natural graphite,Battery anode,250410,0.001952,0.2
IDN,2013,JPN,JPN,importer,Graphite,Natural graphite,Battery anode,250410,0.6112179999999999,57.672
IDN,2013,KOR,KOR,importer,Graphite,Natural graphite,Battery anode,250410,0.012579,16.211
IDN,2013,USA,USA,importer,Graphite,Natural graphite,Battery anode,250410,0.22737100000000002,60.942
IDN,2013,CHN,CHN,exporter,Lithium,Other Li-bearing,Other,253090,0.185,382.535
IDN,2013,CHN,CHN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.052496,6.431
IDN,2013,CHN,CHN,importer,Lithium,Other Li-bearing,Other,253090,1.634049,13603.105
IDN,2013,BEL,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.054884,8.571
IDN,2013,BEL,EU,importer,Lithium,Other Li-bearing,Other,253090,0.004179,10.436
IDN,2013,DEU,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.136452,126.122
IDN,2013,DEU,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.001518,0.102
IDN,2013,DEU,EU,importer,Lithium,Other Li-bearing,Other,253090,0.168171,124.398
IDN,2013,ESP,EU,importer,Lithium,Other Li-bearing,Other,253090,0.40175599999999995,238.4
IDN,2013,FRA,EU,importer,Lithium,Other Li-bearing,Other,253090,0.242278,141.889
IDN,2013,ITA,EU,importer,Lithium,Other Li-bearing,Other,253090,0.759274,664.0
IDN,2013,NLD,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.002748,0.785
IDN,2013,NLD,EU,importer,Lithium,Other Li-bearing,Other,253090,0.043559,3.6
IDN,2013,POL,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.008468,0.21
IDN,2013,GBR,GBR,exporter,Lithium,Other Li-bearing,Other,253090,0.068106,12.899
IDN,2013,GBR,GBR,importer,Lithium,Other Li-bearing,Other,253090,0.8955839999999999,859.91
IDN,2013,JPN,JPN,exporter,Lithium,Other Li-bearing,Other,253090,1.4036590000000002,3471.034
IDN,2013,JPN,JPN,importer,Lithium,Other Li-bearing,Other,253090,0.880342,3760.932
IDN,2013,KOR,KOR,exporter,Lithium,Other Li-bearing,Other,253090,0.333434,4115.584
IDN,2013,KOR,KOR,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.036872,42.722
IDN,2013,KOR,KOR,importer,Lithium,Other Li-bearing,Other,253090,0.816046,3418.076
IDN,2013,AUS,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,0.105229,632.256
IDN,2013,AUS,OTHER,importer,Lithium,Other Li-bearing,Other,253090,0.056247,152.482
IDN,2013,CAN,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,0.025751,9.581
IDN,2013,USA,USA,exporter,Lithium,Other Li-bearing,Other,253090,0.034311,21.625
IDN,2013,USA,USA,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.00335,0.931
IDN,2013,USA,USA,importer,Lithium,Other Li-bearing,Other,253090,0.0017310000000000001,3.53
IDN,2013,CHN,CHN,exporter,Nickel,Ferronickel,Stainless steel,720260,2.486812,5075.35
IDN,2013,CHN,CHN,exporter,Nickel,Nickel ore,Upstream ore,260400,1447.4158060000002,48999549.305
IDN,2013,CHN,CHN,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,133.47013800000002,13639.0
IDN,2013,BEL,EU,exporter,Nickel,Ferronickel,Stainless steel,720260,26.872197,7530.27
IDN,2013,DEU,EU,exporter,Nickel,Ferronickel,Stainless steel,720260,54.740459,10077.91
IDN,2013,DEU,EU,exporter,Nickel,Nickel ore,Upstream ore,260400,0.586403,505.828
IDN,2013,FRA,EU,exporter,Nickel,Ferronickel,Stainless steel,720260,12.101183,3047.52
IDN,2013,FRA,EU,exporter,Nickel,Nickel ore,Upstream ore,260400,0.003814,65.656
IDN,2013,FRA,EU,importer,Nickel,Nickel ore,Upstream ore,260400,0.0008269999999999999,0.07
IDN,2013,FRA,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.257722,15.487
IDN,2013,ITA,EU,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,17.381356,1280.0
IDN,2013,NLD,EU,exporter,Nickel,Ferronickel,Stainless steel,720260,139.29576,39244.093
IDN,2013,NLD,EU,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,7.578112,528.594
IDN,2013,POL,EU,exporter,Nickel,Nickel ore,Upstream ore,260400,0.000102,0.1
IDN,2013,GBR,GBR,exporter,Nickel,Ferronickel,Stainless steel,720260,13.564187,3512.018
IDN,2013,GBR,GBR,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.11193,7.0
IDN,2013,JPN,JPN,exporter,Nickel,Nickel matte,Battery-grade chain,750110,922.6465420000001,95907.872
IDN,2013,JPN,JPN,exporter,Nickel,Nickel ore,Upstream ore,260400,154.955095,2447230.887
IDN,2013,JPN,JPN,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.27635899999999997,25.0
IDN,2013,JPN,JPN,importer,Nickel,Refined nickel,Battery-grade chain,750210,2.619411,222.25
IDN,2013,KOR,KOR,exporter,Nickel,Ferronickel,Stainless steel,720260,89.57688,23057.392
IDN,2013,KOR,KOR,exporter,Nickel,Nickel ore,Upstream ore,260400,3.77506,55000.093
IDN,2013,KOR,KOR,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,165.058063,14994.0
IDN,2013,KOR,KOR,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.00432,0.264
IDN,2013,KOR,KOR,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.638383,37.515
IDN,2013,AUS,OTHER,exporter,Nickel,Nickel ore,Upstream ore,260400,21.274669000000003,1568855.0
IDN,2013,AUS,OTHER,importer,Nickel,Nickel ore,Upstream ore,260400,0.002137,0.8
IDN,2013,AUS,OTHER,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.728723,52.0
IDN,2013,CAN,OTHER,exporter,Nickel,Nickel matte,Battery-grade chain,750110,17.809997,1287.671
IDN,2013,CAN,OTHER,importer,Nickel,Refined nickel,Battery-grade chain,750210,1.735263,106.053
IDN,2013,USA,USA,exporter,Nickel,Ferronickel,Stainless steel,720260,4.3519380000000005,1068.429
IDN,2013,USA,USA,importer,Nickel,Nickel ore,Upstream ore,260400,0.005561,0.009
IDN,2013,USA,USA,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,1.762279,20.342
IDN,2013,CHN,CHN,importer,Other,Other sulfates,Other,283329,4.159348,10644.371
IDN,2013,BEL,EU,importer,Other,Other sulfates,Other,283329,3.4e-05,0.057
IDN,2013,DEU,EU,importer,Other,Other sulfates,Other,283329,1.181584,518.638
IDN,2013,ESP,EU,importer,Other,Other sulfates,Other,283329,0.014523999999999999,10.593
IDN,2013,FRA,EU,importer,Other,Molybdenum ore,Upstream ore,261390,0.00122,0.003
IDN,2013,ITA,EU,importer,Other,Other sulfates,Other,283329,0.005636,0.808
IDN,2013,GBR,GBR,exporter,Other,Other sulfates,Other,283329,0.101562,114.205
IDN,2013,GBR,GBR,importer,Other,Molybdenum ore,Upstream ore,261390,0.000925,0.01
IDN,2013,GBR,GBR,importer,Other,Other sulfates,Other,283329,0.048797,5.75
IDN,2013,JPN,JPN,importer,Other,Other sulfates,Other,283329,0.106009,25.62
IDN,2013,KOR,KOR,importer,Other,Molybdenum ore,Upstream ore,261390,2.4e-05,0.001
IDN,2013,KOR,KOR,importer,Other,Other sulfates,Other,283329,0.044691,27.213
IDN,2013,AUS,OTHER,exporter,Other,Other sulfates,Other,283329,0.002007,0.5
IDN,2013,AUS,OTHER,importer,Other,Other sulfates,Other,283329,0.067255,21.02
IDN,2013,USA,USA,importer,Other,Other sulfates,Other,283329,0.598582,143.239
IDN,2014,CHN,CHN,exporter,Copper,Copper ore,Upstream ore,260300,445.824718,179041.324
IDN,2014,CHN,CHN,importer,Copper,Copper ore,Upstream ore,260300,0.000594,0.039
IDN,2014,DEU,EU,exporter,Copper,Copper ore,Upstream ore,260300,27.359659,18765.76
IDN,2014,ESP,EU,exporter,Copper,Copper ore,Upstream ore,260300,215.82789000000002,94324.349
IDN,2014,ESP,EU,importer,Copper,Copper ore,Upstream ore,260300,0.00011999999999999999,0.095
IDN,2014,NLD,EU,exporter,Copper,Copper ore,Upstream ore,260300,0.000206,0.005
IDN,2014,SWE,EU,exporter,Copper,Copper ore,Upstream ore,260300,20.667721,10000.0
IDN,2014,JPN,JPN,exporter,Copper,Copper ore,Upstream ore,260300,533.953799,246268.674
IDN,2014,JPN,JPN,importer,Copper,Copper ore,Upstream ore,260300,0.000415,0.021
IDN,2014,KOR,KOR,exporter,Copper,Copper ore,Upstream ore,260300,237.106875,122707.712
IDN,2014,AUS,OTHER,importer,Copper,Copper ore,Upstream ore,260300,14.341023,6056.43
IDN,2014,USA,USA,importer,Copper,Copper ore,Upstream ore,260300,0.008121,0.302
IDN,2014,CHN,CHN,importer,Graphite,Natural graphite,Battery anode,250410,2.946429,10685.04
IDN,2014,DEU,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.02027,3.436
IDN,2014,ESP,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.001074,0.05
IDN,2014,GBR,GBR,importer,Graphite,Natural graphite,Battery anode,250410,0.07065600000000001,4.8
IDN,2014,JPN,JPN,importer,Graphite,Natural graphite,Battery anode,250410,0.6793579999999999,81.08
IDN,2014,KOR,KOR,importer,Graphite,Natural graphite,Battery anode,250410,0.055502,127.069
IDN,2014,USA,USA,importer,Graphite,Natural graphite,Battery anode,250410,0.107549,67.513
IDN,2014,CHN,CHN,exporter,Lithium,Other Li-bearing,Other,253090,0.246086,503.74
IDN,2014,CHN,CHN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.081245,13.097
IDN,2014,CHN,CHN,importer,Lithium,Other Li-bearing,Other,253090,1.694498,12403.956
IDN,2014,BEL,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.019414,3.404
IDN,2014,DEU,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.146343,70.401
IDN,2014,DEU,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.0013080000000000001,0.088
IDN,2014,DEU,EU,importer,Lithium,Other Li-bearing,Other,253090,0.119549,201.32
IDN,2014,ESP,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.001588,0.175
IDN,2014,ESP,EU,importer,Lithium,Other Li-bearing,Other,253090,0.127992,112.306
IDN,2014,FRA,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.000602,0.304
IDN,2014,FRA,EU,importer,Lithium,Other Li-bearing,Other,253090,0.054576,28.095
IDN,2014,ITA,EU,importer,Lithium,Other Li-bearing,Other,253090,1.047521,806.6
IDN,2014,NLD,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.00011,0.002
IDN,2014,NLD,EU,importer,Lithium,Other Li-bearing,Other,253090,0.021255,36.106
IDN,2014,POL,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.0434,2.648
IDN,2014,GBR,GBR,exporter,Lithium,Other Li-bearing,Other,253090,0.011205,1.636
IDN,2014,GBR,GBR,importer,Lithium,Other Li-bearing,Other,253090,0.896139,696.0
IDN,2014,JPN,JPN,exporter,Lithium,Other Li-bearing,Other,253090,1.2768309999999998,11145.938
IDN,2014,JPN,JPN,importer,Lithium,Other Li-bearing,Other,253090,0.732933,4519.751
IDN,2014,KOR,KOR,exporter,Lithium,Other Li-bearing,Other,253090,0.110124,214.161
IDN,2014,KOR,KOR,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.105572,59.816
IDN,2014,KOR,KOR,importer,Lithium,Other Li-bearing,Other,253090,1.342431,5902.481
IDN,2014,AUS,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,0.036537999999999994,181.302
IDN,2014,AUS,OTHER,importer,Lithium,Other Li-bearing,Other,253090,0.092616,179.773
IDN,2014,CAN,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,0.019528,23.754
IDN,2014,USA,USA,exporter,Lithium,Other Li-bearing,Other,253090,0.024631,3.67
IDN,2014,USA,USA,importer,Lithium,Other Li-bearing,Other,253090,0.014192999999999999,21.876
