AidData Record ID,Recommended For Aggregates,Umbrella,Recipient,Recipient ISO-3,Commitment Year,Status,Flow Class,Sector Code,Sector Name,Funding Agencies,Amount (Constant USD 2021),Amount (Nominal USD),Adjusted Amount (Constant USD 2021)
67057,No,No,Indonesia,IDN,2016,Pipeline: Pledge,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Export-Import Bank of China (China Eximbank),,,
67801,Yes,No,Indonesia,IDN,2016,Completion,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",China Development Bank (CDB),40147353.2841878,34000000.0,40147353.2841878
69234,Yes,No,Indonesia,IDN,2016,Completion,OOF-like,230,ENERGY,Bank of China (BOC),1180804508.35846,1000000000.0,1180804508.35846
69306,Yes,No,Indonesia,IDN,2016,Completion,OOF-like,230,ENERGY,Industrial and Commercial Bank of China (ICBC),212544811.504524,180000000.0,212544811.504524
73318,Yes,No,Indonesia,IDN,2016,Implementation,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Bank of China (BOC)|China Construction Bank Corporation (CCB),371499264.558229,314615384.62,371499264.558229
85364,Yes,No,Indonesia,IDN,2016,Completion,OOF-like,998,UNALLOCATED/UNSPECIFIED,China Development Bank (CDB),307009172.173201,260000000.0,307009172.173201
86572,Yes,No,Indonesia,IDN,2016,Completion,OOF-like,600,ACTION RELATING TO DEBT,Industrial and Commercial Bank of China (ICBC),,,
89349,Yes,No,Indonesia,IDN,2016,Completion,ODA-like,110,EDUCATION,China Gezhouba Group Company Ltd. (CGGC),,,
96351,Yes,No,Indonesia,IDN,2016,Pipeline: Commitment,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Bank of China (BOC),236160901.671693,200000000.0,236160901.671693
96656,Yes,No,Indonesia,IDN,2016,Completion,OOF-like,998,UNALLOCATED/UNSPECIFIED,Industrial and Commercial Bank of China (ICBC),82065913.3309134,69500000.0,82065913.3309134
96757,No,No,Indonesia,IDN,2016,Pipeline: Pledge,OOF-like,250,BUSINESS AND OTHER SERVICES,Industrial and Commercial Bank of China (ICBC),1771206762.5377,1500000000.0,1771206762.5377
98228,Yes,No,Indonesia,IDN,2016,Implementation,OOF-like,600,ACTION RELATING TO DEBT,Industrial and Commercial Bank of China (ICBC),39163348.7400194,33166666.0,39163348.7400194
98364,Yes,No,Indonesia,IDN,2016,Completion,OOF-like,240,BANKING AND FINANCIAL SERVICES,Industrial and Commercial Bank of China (ICBC),,,
98365,Yes,No,Indonesia,IDN,2016,Implementation,OOF-like,240,BANKING AND FINANCIAL SERVICES,Industrial and Commercial Bank of China (ICBC),8873494.95627127,7514787.49738772,8873494.95627127
98544,Yes,No,Indonesia,IDN,2016,Implementation,OOF-like,210,TRANSPORT AND STORAGE,BOC Aviation Limited,,,
33726,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,OOF-like,210,TRANSPORT AND STORAGE,Export-Import Bank of China (China Eximbank),566786164.012064,480000000.0,566786164.012064
63448,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,OOF-like,230,ENERGY,Export-Import Bank of China (China Eximbank),191703611.931997,162350000.0,191703611.931997
63452,Yes,No,Lao People's Democratic Republic,LAO,2016,Implementation,OOF-like,230,ENERGY,Export-Import Bank of China (China Eximbank),708482705.01508,600000000.0,708482705.01508
63775,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,ODA-like,230,ENERGY,Export-Import Bank of China (China Eximbank),234775817.983388,198827000.0,234775817.983388
63787,No,No,Lao People's Democratic Republic,LAO,2016,Pipeline: Pledge,Vague (Official Finance),230,ENERGY,Export-Import Bank of China (China Eximbank),,,
63931,No,No,Lao People's Democratic Republic,LAO,2016,Pipeline: Pledge,Vague (Official Finance),210,TRANSPORT AND STORAGE,Export-Import Bank of China (China Eximbank),,,
63935,No,No,Lao People's Democratic Republic,LAO,2016,Pipeline: Pledge,ODA-like,520,DEVELOPMENTAL FOOD AID/FOOD SECURITY ASSISTANCE,Unspecified Chinese Government Institution,,,
64211,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,ODA-like,120,HEALTH,China Ministry of Defense,35006191.1371478,29646051.3906851,35006191.1371478
64371,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,ODA-like,150,GOVERNMENT AND CIVIL SOCIETY,Unspecified Chinese Government Institution,,,
64435,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,ODA-like,430,OTHER MULTISECTOR,Unspecified Chinese Government Institution,,,
64505,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,ODA-like,210,TRANSPORT AND STORAGE,Chinese Embassy,,,
64506,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,ODA-like,720,EMERGENCY RESPONSE,Unspecified Chinese Government Institution,14436.554228138,12226.0324430904,14436.554228138
64526,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,ODA-like,720,EMERGENCY RESPONSE,Unspecified Chinese Government Institution,,,
64712,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,OOF-like,140,WATER SUPPLY AND SANITATION,China North Industries Group Corporation Limited (NORINCO Group) ,118080450.835846,100000000.0,118080450.835846
64789,Yes,No,Lao People's Democratic Republic,LAO,2016,Implementation,ODA-like,230,ENERGY,Export-Import Bank of China (China Eximbank),89741142.6352435,76000000.0,89741142.6352435
64813,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,OOF-like,230,ENERGY,Export-Import Bank of China (China Eximbank),445163299.651142,377000000.0,445163299.651142
65230,Yes,No,Lao People's Democratic Republic,LAO,2016,Implementation,ODA-like,430,OTHER MULTISECTOR,China Ministry of Commerce,5863981.25647654,4966089.82686604,5863981.25647654
65312,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,,,
65313,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,ODA-like,430,OTHER MULTISECTOR,Unspecified Chinese Government Institution,,,
65314,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,ODA-like,210,TRANSPORT AND STORAGE,Beijing Municipal Government,,,
65319,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,ODA-like,150,GOVERNMENT AND CIVIL SOCIETY,Unspecified Chinese Government Institution,,,
67486,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,OOF-like,230,ENERGY,China Development Bank (CDB),909219471.436019,770000000.0,909219471.436019
68405,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,ODA-like,110,EDUCATION,Chinese Embassy,,,
73301,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,OOF-like,230,ENERGY,Export-Import Bank of China (China Eximbank),625826389.429987,530000000.0,625826389.429987
85306,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,ODA-like,140,WATER SUPPLY AND SANITATION,Export-Import Bank of China (China Eximbank),28044107.0735135,23750000.0,28044107.0735135
85340,Yes,No,Lao People's Democratic Republic,LAO,2016,Pipeline: Commitment,OOF-like,230,ENERGY,Export-Import Bank of China (China Eximbank),318167774.777189,269450000.0,318167774.777189
95605,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,ODA-like,430,OTHER MULTISECTOR,Lancang-Mekong Cooperation (LMC) Special Fund,,,
98809,Yes,No,Lao People's Democratic Republic,LAO,2016,Completion,OOF-like,230,ENERGY,China Construction Bank Corporation (CCB),312913194.714993,265000000.0,312913194.714993
66656,Yes,No,Malaysia,MYS,2016,Implementation,OOF-like,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,Bank of China (BOC)|China Construction Bank Corporation (CCB)|Industrial and Commercial Bank of China (ICBC),854782780.091709,723898642.019933,854782780.091709
98660,Yes,No,Malaysia,MYS,2016,Pipeline: Commitment,OOF-like,240,BANKING AND FINANCIAL SERVICES,Bank of China (BOC),,,
98661,Yes,No,Malaysia,MYS,2016,Pipeline: Commitment,OOF-like,240,BANKING AND FINANCIAL SERVICES,Industrial and Commercial Bank of China (ICBC),,,
49202,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,720,EMERGENCY RESPONSE,Unspecified Chinese Government Institution,5330892.05134231,4514627.11533276,5330892.05134231
49203,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,720,EMERGENCY RESPONSE,Chinese Embassy|State Power Investment Corporation Limited (SPIC),28686.5411795196,24294.0647469233,28686.5411795196
49204,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,720,EMERGENCY RESPONSE,China National Energy Administration (NEA),6397070.46161077,5417552.53839932,6397070.46161077
49313,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,720,EMERGENCY RESPONSE,Unspecified Chinese Government Institution,95621.803931732,80980.2158230779,95621.803931732
49315,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,310,"AGRICULTURE, FORESTRY, FISHING",Chinese Embassy,478109.01965866,404901.079115389,478109.01965866
49316,No,Yes,Myanmar,MMR,2016,Pipeline: Pledge,Vague (Official Finance),430,OTHER MULTISECTOR,Unspecified Chinese Government Institution,,,
63694,Yes,No,Myanmar,MMR,2016,Completion,OOF-like,230,ENERGY,Export-Import Bank of China (China Eximbank),102440695.122638,86755000.0,102440695.122638
63883,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,120,HEALTH,Chinese Embassy,1842055.0330392,1560000.0,1842055.0330392
64170,Yes,No,Myanmar,MMR,2016,Completion,OOF-like,150,GOVERNMENT AND CIVIL SOCIETY,Chinese Embassy,,,
64252,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,110,EDUCATION,Chinese Embassy,72672.5709881164,61544.9640255392,72672.5709881164
64254,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,110,EDUCATION,Chinese Embassy,,,
64255,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,110,EDUCATION,Chinese Embassy,,,
64281,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,110,EDUCATION,Chinese Embassy,130045.653347155,110133.093519385,130045.653347155
64365,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,720,EMERGENCY RESPONSE,Unspecified Chinese Government Institution,1180804.50835846,1000000.0,1180804.50835846
64392,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,720,EMERGENCY RESPONSE,Chinese Embassy,,,
64393,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,140,WATER SUPPLY AND SANITATION,Chinese Embassy,,,
64428,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,150,GOVERNMENT AND CIVIL SOCIETY,Unspecified Chinese Government Institution,,,
64498,Yes,No,Myanmar,MMR,2016,Implementation,ODA-like,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,China Ministry of Commerce,27187549.4618457,23024598.2881971,27187549.4618457
64577,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,150,GOVERNMENT AND CIVIL SOCIETY,People's Liberation Army of China,,,
65951,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,110,EDUCATION,Chinese Embassy,,,
65972,Yes,No,Myanmar,MMR,2016,Completion,OOF-like,110,EDUCATION,Chinese Embassy,,,
68455,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,110,EDUCATION,Chinese Embassy,19124.3607863464,16196.0431646155,19124.3607863464
68457,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,110,EDUCATION,Chinese Embassy,9562.1803931732,8098.02158230779,9562.1803931732
68459,Yes,No,Myanmar,MMR,2016,Completion,ODA-like,110,EDUCATION,Chinese Embassy,13387.0525504424,11337.2302152309,13387.0525504424
96649,Yes,No,Myanmar,MMR,2016,Pipeline: Commitment,OOF-like,250,BUSINESS AND OTHER SERVICES,Industrial and Commercial Bank of China (ICBC),17712067.625377,15000000.0,17712067.625377
49277,No,Yes,Philippines,PHL,2016,Pipeline: Pledge,OOF-like,430,OTHER MULTISECTOR,Unspecified Chinese Government Institution,7084827050.1508,6000000000.0,
49284,Yes,No,Philippines,PHL,2016,Completion,ODA-like,720,EMERGENCY RESPONSE,Unspecified Chinese Government Institution,1242864.07532687,1052557.02068302,1242864.07532687
49287,Yes,No,Philippines,PHL,2016,Completion,ODA-like,720,EMERGENCY RESPONSE,Unspecified Chinese Government Institution,870004.852728809,736789.914478117,870004.852728809
49296,Yes,No,Philippines,PHL,2016,Completion,ODA-like,310,"AGRICULTURE, FORESTRY, FISHING",Unspecified Chinese Government Institution,,,
49580,Yes,No,Philippines,PHL,2016,Completion,ODA-like,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,Unspecified Chinese Government Institution,2485728.15065374,2105114.04136604,2485728.15065374
49582,Yes,No,Philippines,PHL,2016,Completion,ODA-like,310,"AGRICULTURE, FORESTRY, FISHING",Unspecified Chinese Government Institution,,,
49832,No,Yes,Philippines,PHL,2016,Pipeline: Pledge,Vague (Official Finance),250,BUSINESS AND OTHER SERVICES,Bank of China (BOC),3542413525.0754,3000000000.0,
63923,No,Yes,Philippines,PHL,2016,Pipeline: Commitment,ODA-like,430,OTHER MULTISECTOR,Unspecified Chinese Government Institution,17769640.171141,15048757.0511092,
64157,Yes,No,Philippines,PHL,2016,Completion,ODA-like,150,GOVERNMENT AND CIVIL SOCIETY,Yunnan Police Officer Academy,,,
65720,Yes,No,Philippines,PHL,2016,Pipeline: Commitment,ODA-like,150,GOVERNMENT AND CIVIL SOCIETY,China Ministry of Commerce,8884820.08557052,7524378.52555461,8884820.08557052
96052,Yes,No,Philippines,PHL,2016,Implementation,OOF-like,230,ENERGY,Export-Import Bank of China (China Eximbank),1180804508.35846,1000000000.0,1180804508.35846
96053,Yes,No,Philippines,PHL,2016,Completion,OOF-like,230,ENERGY,China Development Bank (CDB)|Export-Import Bank of China (China Eximbank),944643606.686773,800000000.0,944643606.686773
96055,Yes,No,Philippines,PHL,2016,Completion,OOF-like,230,ENERGY,Bank of China (BOC),100368383.210469,85000000.0,100368383.210469
96802,Yes,No,Philippines,PHL,2016,Completion,OOF-like,250,BUSINESS AND OTHER SERVICES,Bank of China (BOC)|Bank of China (Hong Kong) Limited (BOCHK),3633244.64473622,3076923.08,3633244.64473622
96804,Yes,No,Philippines,PHL,2016,Completion,OOF-like,250,BUSINESS AND OTHER SERVICES,Bank of China (BOC),3633244.64473622,3076923.08,3633244.64473622
96805,Yes,No,Philippines,PHL,2016,Completion,OOF-like,250,BUSINESS AND OTHER SERVICES,China Construction Bank Corporation (CCB),6975829.71364264,5907692.31,6975829.71364264
98422,Yes,No,Philippines,PHL,2016,Pipeline: Commitment,OOF-like,240,BANKING AND FINANCIAL SERVICES,Bank of China (BOC),17712067.625377,15000000.0,17712067.625377
92561,Yes,No,Thailand,THA,2016,Completion,OOF-like,240,BANKING AND FINANCIAL SERVICES,People's Bank of China (PBC),88848200.8557052,75243785.2555461,0.0
38130,No,No,Thailand,THA,2016,Pipeline: Pledge,Vague (Official Finance),210,TRANSPORT AND STORAGE,Unspecified Chinese Government Institution,,,
64591,Yes,No,Thailand,THA,2016,Completion,ODA-like,140,WATER SUPPLY AND SANITATION,Chinese Embassy,,,
64592,Yes,No,Thailand,THA,2016,Completion,ODA-like,110,EDUCATION,Chinese Embassy,25097.4234280301,21254.5118606636,25097.4234280301
73545,Yes,No,Thailand,THA,2016,Pipeline: Commitment,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Export-Import Bank of China (China Eximbank),,,
85754,Yes,No,Thailand,THA,2016,Completion,OOF-like,110,EDUCATION,Hanban (Confucius Institute Headquarters),,,
95800,Yes,No,Thailand,THA,2016,Completion,OOF-like,250,BUSINESS AND OTHER SERVICES,Bank of China (BOC),464334608.872686,393235802.866467,464334608.872686
98834,Yes,No,Thailand,THA,2016,Completion,OOF-like,250,BUSINESS AND OTHER SERVICES,Industrial and Commercial Bank of China (ICBC),464334608.872686,393235802.866467,464334608.872686
49322,Yes,No,Viet Nam,VNM,2016,Implementation,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Bank of China (BOC),15202858.0451152,12875000.0,15202858.0451152
63303,Yes,No,Viet Nam,VNM,2016,Implementation,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Bank of China (BOC),95645165.1770358,81000000.0,95645165.1770358
63674,Yes,No,Viet Nam,VNM,2016,Pipeline: Commitment,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Bank of China (BOC),,,
64492,No,No,Viet Nam,VNM,2016,Cancelled,Vague (Official Finance),230,ENERGY,Bank of China (BOC),,,
65742,Yes,No,Viet Nam,VNM,2016,Pipeline: Commitment,OOF-like,230,ENERGY,Bank of China (BOC)|China Bank of Communications (BoCom or BoComm)|China Construction Bank Corporation (CCB)|China Development Bank (CDB)|Industrial and Commercial Bank of China (ICBC),2361609016.71693,2000000000.0,2361609016.71693
65791,Yes,No,Viet Nam,VNM,2016,Implementation,OOF-like,230,ENERGY,Export-Import Bank of China (China Eximbank),1039107967.35545,880000000.0,1039107967.35545
72770,Yes,No,Viet Nam,VNM,2016,Implementation,OOF-like,230,ENERGY,Industrial and Commercial Bank of China (ICBC),1039107967.35545,880000000.0,1039107967.35545
85377,Yes,No,Viet Nam,VNM,2016,Completion,OOF-like,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,China Ministry of Commerce,23011684.0216276,19488140.3811864,23011684.0216276
86021,Yes,No,Viet Nam,VNM,2016,Implementation,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",China Bank of Communications (BoCom or BoComm),39675031.4808445,33600000.0,39675031.4808445
96461,Yes,No,Viet Nam,VNM,2016,Implementation,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Bank of China (BOC),501841916.052348,425000000.0,501841916.052348
96462,Yes,No,Viet Nam,VNM,2016,Completion,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Export-Import Bank of China (China Eximbank),71078560.6845641,60195028.2044369,71078560.6845641
96782,Yes,No,Viet Nam,VNM,2016,Pipeline: Commitment,OOF-like,430,OTHER MULTISECTOR,Export-Import Bank of China (China Eximbank),13120049.9616713,11111111.0,13120049.9616713
98689,Yes,No,Viet Nam,VNM,2016,Completion,OOF-like,430,OTHER MULTISECTOR,Industrial and Commercial Bank of China (ICBC),35424135.250754,30000000.0,35424135.250754
49160,Yes,No,Brunei Darussalam,BRN,2015,Completion,OOF-like,110,EDUCATION,China Ministry of Commerce,,,
49198,Yes,No,Brunei Darussalam,BRN,2015,Completion,OOF-like,210,TRANSPORT AND STORAGE,China Development Bank (CDB),194602583.76499,173400000.0,194602583.76499
49486,Yes,No,Brunei Darussalam,BRN,2015,Completion,OOF-like,110,EDUCATION,China Scholarship Council,,,
86372,Yes,No,Brunei Darussalam,BRN,2015,Completion,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Bank of China (BOC),23825910.3421611,21230000.0,23825910.3421611
38742,Yes,No,Cambodia,KHM,2015,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,,,
38746,Yes,No,Cambodia,KHM,2015,Completion,ODA-like,150,GOVERNMENT AND CIVIL SOCIETY,Unspecified Chinese Government Institution,,,
38747,Yes,No,Cambodia,KHM,2015,Completion,ODA-like,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,China Ministry of Culture,,,
48887,Yes,No,Cambodia,KHM,2015,Completion,ODA-like,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,China Ministry of Commerce,178553941.40724,159099909.369166,178553941.40724
49197,No,No,Cambodia,KHM,2015,Pipeline: Pledge,OOF-like,220,COMMUNICATIONS,Export-Import Bank of China (China Eximbank),56113778.4789476,50000000.0,56113778.4789476
49482,No,No,Cambodia,KHM,2015,Pipeline: Pledge,Vague (Official Finance),210,TRANSPORT AND STORAGE,Unspecified Chinese Government Institution,47135573.922316,42000000.0,47135573.922316
49511,No,No,Cambodia,KHM,2015,Pipeline: Pledge,Vague (Official Finance),210,TRANSPORT AND STORAGE,Unspecified Chinese Government Institution,101004801.262105,90000000.0,101004801.262105
49525,No,No,Cambodia,KHM,2015,Pipeline: Pledge,Vague (Official Finance),210,TRANSPORT AND STORAGE,Unspecified Chinese Government Institution,84170667.7184214,75000000.0,84170667.7184214
49528,No,No,Cambodia,KHM,2015,Pipeline: Pledge,Vague (Official Finance),210,TRANSPORT AND STORAGE,Unspecified Chinese Government Institution,26934613.6698948,24000000.0,26934613.6698948
49738,Yes,No,Cambodia,KHM,2015,Completion,ODA-like,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,Chinese Embassy,,,
49781,No,No,Cambodia,KHM,2015,Pipeline: Pledge,Vague (Official Finance),210,TRANSPORT AND STORAGE,Unspecified Chinese Government Institution,109983005.818737,98000000.0,109983005.818737
62335,Yes,No,Cambodia,KHM,2015,Completion,OOF-like,230,ENERGY,Export-Import Bank of China (China Eximbank),178616217.186566,159155400.0,178616217.186566
62645,Yes,No,Cambodia,KHM,2015,Completion,ODA-like,150,GOVERNMENT AND CIVIL SOCIETY,Unspecified Chinese Government Institution,3928186.71095929,3500198.00612165,3928186.71095929
65142,Yes,No,Cambodia,KHM,2015,Completion,ODA-like,110,EDUCATION,China Ministry of Commerce,9556206.94411552,8515027.14943777,9556206.94411552
73302,Yes,No,Cambodia,KHM,2015,Completion,OOF-like,110,EDUCATION,Chinese Embassy,71421.5765628963,63639.9637476664,71421.5765628963
85323,Yes,No,Cambodia,KHM,2015,Completion,OOF-like,220,COMMUNICATIONS,Export-Import Bank of China (China Eximbank),56113778.4789476,50000000.0,56113778.4789476
85673,Yes,No,Cambodia,KHM,2015,Completion,OOF-like,998,UNALLOCATED/UNSPECIFIED,China Development Bank (CDB),78559289.8705266,70000000.0,78559289.8705266
85717,Yes,No,Cambodia,KHM,2015,Completion,OOF-like,998,UNALLOCATED/UNSPECIFIED,Industrial and Commercial Bank of China (ICBC),20200960.2524211,18000000.0,20200960.2524211
89337,Yes,No,Cambodia,KHM,2015,Completion,ODA-like,320,"INDUSTRY, MINING, CONSTRUCTION",Guangxi Provincial Government,2865790.75958621,2553553.54537511,2865790.75958621
91725,Yes,No,Cambodia,KHM,2015,Completion,OOF-like,150,GOVERNMENT AND CIVIL SOCIETY,China Ministry of Commerce,4489102.27831581,4000000.0,4489102.27831581
98599,Yes,No,Cambodia,KHM,2015,Completion,OOF-like,240,BANKING AND FINANCIAL SERVICES,Industrial and Commercial Bank of China (ICBC),11222755.6957895,10000000.0,11222755.6957895
38769,Yes,No,Indonesia,IDN,2015,Completion,OOF-like,210,TRANSPORT AND STORAGE,Export-Import Bank of China (China Eximbank),223077222.12883,198772234.0,223077222.12883
39125,Yes,No,Indonesia,IDN,2015,Completion,ODA-like,720,EMERGENCY RESPONSE,Unspecified Chinese Government Institution,,,
49338,No,Yes,Indonesia,IDN,2015,Pipeline: Pledge,Vague (Official Finance),430,OTHER MULTISECTOR,China Development Bank (CDB),33668267087.3685,30000000000.0,
49347,Yes,No,Indonesia,IDN,2015,Pipeline: Commitment,ODA-like,240,BANKING AND FINANCIAL SERVICES,People's Bank of China (PBC),,,
49804,No,Yes,Indonesia,IDN,2015,Pipeline: Pledge,Vague (Official Finance),160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,Industrial and Commercial Bank of China (ICBC),892769707.036203,795499546.845831,
49805,Yes,No,Indonesia,IDN,2015,Pipeline: Commitment,OOF-like,210,TRANSPORT AND STORAGE,Bank of China (BOC),112227556.957895,100000000.0,112227556.957895
49894,Yes,No,Indonesia,IDN,2015,Completion,ODA-like,110,EDUCATION,Hainan Provincial Government ,17855.394140724,15909.9909369166,17855.394140724
61324,Yes,No,Indonesia,IDN,2015,Implementation,OOF-like,210,TRANSPORT AND STORAGE,Export-Import Bank of China (China Eximbank),59935974.9531256,53405755.75,59935974.9531256
62067,Yes,No,Indonesia,IDN,2015,Pipeline: Commitment,OOF-like,220,COMMUNICATIONS,Industrial and Commercial Bank of China (ICBC),179564091.132632,160000000.0,179564091.132632
66207,Yes,No,Indonesia,IDN,2015,Completion,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Bank of China (BOC)|Export-Import Bank of China (China Eximbank)|Industrial and Commercial Bank of China (ICBC),785592898.705266,700000000.0,785592898.705266
66216,Yes,No,Indonesia,IDN,2015,Completion,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",China Development Bank (CDB),627352043.394634,559000000.0,627352043.394634
66251,Yes,No,Indonesia,IDN,2015,Completion,OOF-like,430,OTHER MULTISECTOR,Industrial and Commercial Bank of China (ICBC),66223173.6651978,59007943.7352832,66223173.6651978
66252,Yes,No,Indonesia,IDN,2015,Implementation,Vague (Official Finance),160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,Industrial and Commercial Bank of China (ICBC),33530720.8431381,29877439.8659662,33530720.8431381
66253,Yes,No,Indonesia,IDN,2015,Implementation,OOF-like,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,Industrial and Commercial Bank of China (ICBC),179564091.132632,160000000.0,179564091.132632
66254,Yes,No,Indonesia,IDN,2015,Implementation,OOF-like,430,OTHER MULTISECTOR,Industrial and Commercial Bank of China (ICBC),43589937.0960795,38840671.825756,43589937.0960795
66272,Yes,No,Indonesia,IDN,2015,Pipeline: Commitment,OOF-like,140,WATER SUPPLY AND SANITATION,Industrial and Commercial Bank of China (ICBC),8550333.81500022,7618747.16582138,8550333.81500022
66278,Yes,No,Indonesia,IDN,2015,Pipeline: Commitment,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION","ICBC Financial Leasing Co., Ltd. (ICBCFL) (ICBC Leasing)|Industrial and Commercial Bank of China (ICBC)",218843736.067895,195000000.0,218843736.067895
66464,Yes,No,Indonesia,IDN,2015,Implementation,OOF-like,220,COMMUNICATIONS,China Development Bank (CDB),336682670.873685,300000000.0,336682670.873685
66753,Yes,No,Indonesia,IDN,2015,Completion,ODA-like,430,OTHER MULTISECTOR,China Development Bank (CDB),785592898.705266,700000000.0,785592898.705266
66754,Yes,No,Indonesia,IDN,2015,Completion,OOF-like,430,OTHER MULTISECTOR,China Development Bank (CDB),340755912.860406,303629449.038304,340755912.860406
66755,Yes,No,Indonesia,IDN,2015,Implementation,ODA-like,430,OTHER MULTISECTOR,China Development Bank (CDB),785592898.705266,700000000.0,785592898.705266
66756,Yes,No,Indonesia,IDN,2015,Implementation,OOF-like,430,OTHER MULTISECTOR,China Development Bank (CDB),339252488.673757,302289827.801415,339252488.673757
66757,Yes,No,Indonesia,IDN,2015,Completion,ODA-like,430,OTHER MULTISECTOR,China Development Bank (CDB),785592898.705266,700000000.0,785592898.705266
66758,Yes,No,Indonesia,IDN,2015,Completion,OOF-like,430,OTHER MULTISECTOR,China Development Bank (CDB),340338096.637513,303257155.25038,340338096.637513
66760,Yes,No,Indonesia,IDN,2015,Completion,OOF-like,330,TRADE POLICIES AND REGULATIONS,ICBC Indonesia,168341335.436842,150000000.0,168341335.436842
68792,No,Yes,Indonesia,IDN,2015,Pipeline: Pledge,Vague (Official Finance),430,OTHER MULTISECTOR,Industrial and Commercial Bank of China (ICBC),22445511391.579,20000000000.0,
69488,Yes,No,Indonesia,IDN,2015,Completion,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Bank of China (BOC),16834133.5436842,15000000.0,16834133.5436842
70718,Yes,No,Indonesia,IDN,2015,Pipeline: Commitment,OOF-like,430,OTHER MULTISECTOR,"China Development Bank (CDB)|ICBC Financial Leasing Co., Ltd. (ICBCFL) (ICBC Leasing)",1694636110.06421,1510000000.0,1694636110.06421
73207,Yes,No,Indonesia,IDN,2015,Implementation,Vague (Official Finance),160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,Industrial and Commercial Bank of China (ICBC),83826802.1078453,74693599.6649155,83826802.1078453
85371,Yes,No,Indonesia,IDN,2015,Pipeline: Commitment,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Industrial and Commercial Bank of China (ICBC),56113778.4789476,50000000.0,56113778.4789476
