t,asean_country,partner_group,direction,trade_usd_thousands,trade_usd_millions
2010,THA,CHN,partner_to_asean,25109762.58599997,25109.762585999968
2010,THA,EU,asean_to_partner,17644063.275999997,17644.063275999997
2010,THA,EU,partner_to_asean,10469763.800000006,10469.763800000006
2010,THA,GBR,asean_to_partner,4365497.720999994,4365.497720999994
2010,THA,GBR,partner_to_asean,1990784.8639999968,1990.7848639999968
2010,THA,JPN,asean_to_partner,20995452.027999993,20995.452027999992
2010,THA,JPN,partner_to_asean,36266946.13900006,36266.94613900006
2010,THA,KOR,asean_to_partner,4080244.283000001,4080.2442830000014
2010,THA,KOR,partner_to_asean,7884021.556000001,7884.021556000001
2010,THA,USA,asean_to_partner,23526227.85400005,23526.22785400005
2010,THA,USA,partner_to_asean,10477788.947000014,10477.788947000014
2010,VNM,CHN,asean_to_partner,7210405.63999999,7210.40563999999
2010,VNM,CHN,partner_to_asean,21228759.36800003,21228.759368000032
2010,VNM,EU,asean_to_partner,11270456.033999994,11270.456033999995
2010,VNM,EU,partner_to_asean,5937978.319999995,5937.978319999995
2010,VNM,GBR,asean_to_partner,2211147.5250000027,2211.1475250000026
2010,VNM,GBR,partner_to_asean,610625.0139999995,610.6250139999995
2010,VNM,JPN,asean_to_partner,8500554.781000001,8500.554781
2010,VNM,JPN,partner_to_asean,9255285.870999996,9255.285870999996
2010,VNM,KOR,asean_to_partner,3293874.0840000003,3293.874084
2010,VNM,KOR,partner_to_asean,10509809.002000028,10509.809002000029
2010,VNM,USA,asean_to_partner,16241838.705999983,16241.838705999984
2010,VNM,USA,partner_to_asean,4136562.988000007,4136.562988000007
2011,BRN,CHN,asean_to_partner,575233.0030000008,575.2330030000008
2011,BRN,CHN,partner_to_asean,389017.06999999966,389.01706999999965
2011,BRN,EU,asean_to_partner,12607.58,12.60758
2011,BRN,EU,partner_to_asean,214808.65899999993,214.80865899999992
2011,BRN,GBR,asean_to_partner,41636.58299999998,41.63658299999998
2011,BRN,GBR,partner_to_asean,82881.45100000002,82.88145100000001
2011,BRN,JPN,asean_to_partner,5235676.306000004,5235.676306000004
2011,BRN,JPN,partner_to_asean,215402.79299999983,215.40279299999983
2011,BRN,KOR,asean_to_partner,1890504.0759999992,1890.5040759999993
2011,BRN,KOR,partner_to_asean,1096415.528000001,1096.4155280000011
2011,BRN,USA,asean_to_partner,25932.325999999983,25.932325999999982
2011,BRN,USA,partner_to_asean,339465.27999999985,339.46527999999984
2011,IDN,CHN,asean_to_partner,28077256.69200006,28077.25669200006
2011,IDN,CHN,partner_to_asean,26661695.64199997,26661.69564199997
2011,IDN,EU,asean_to_partner,21564378.484000016,21564.378484000015
2011,IDN,EU,partner_to_asean,9659938.102,9659.938102
2011,IDN,GBR,asean_to_partner,2503896.286000002,2503.896286000002
2011,IDN,GBR,partner_to_asean,1187876.774,1187.876774
2011,IDN,JPN,asean_to_partner,35737114.80499993,35737.11480499993
2011,IDN,JPN,partner_to_asean,17467153.22800001,17467.15322800001
2011,IDN,KOR,asean_to_partner,16933404.467999984,16933.404467999982
2011,IDN,KOR,partner_to_asean,12946875.690000044,12946.875690000044
2011,IDN,USA,asean_to_partner,20481178.48900002,20481.17848900002
2011,IDN,USA,partner_to_asean,10826989.381999986,10826.989381999987
2011,KHM,CHN,asean_to_partner,309664.928,309.66492800000003
2011,KHM,CHN,partner_to_asean,2336845.039000005,2336.845039000005
2011,KHM,EU,asean_to_partner,2039630.6180000002,2039.6306180000001
2011,KHM,EU,partner_to_asean,275183.154,275.183154
2011,KHM,GBR,asean_to_partner,847776.1299999998,847.7761299999997
2011,KHM,GBR,partner_to_asean,40157.17599999999,40.15717599999999
2011,KHM,JPN,asean_to_partner,370796.3469999999,370.7963469999999
2011,KHM,JPN,partner_to_asean,333336.1619999999,333.3361619999999
2011,KHM,KOR,asean_to_partner,95038.77800000003,95.03877800000004
2011,KHM,KOR,partner_to_asean,570696.7720000016,570.6967720000016
2011,KHM,USA,asean_to_partner,3444994.5579999974,3444.9945579999976
2011,KHM,USA,partner_to_asean,221265.8569999999,221.2658569999999
2011,LAO,CHN,asean_to_partner,694923.5779999999,694.9235779999999
2011,LAO,CHN,partner_to_asean,635078.3539999997,635.0783539999996
2011,LAO,EU,asean_to_partner,217409.785,217.409785
2011,LAO,EU,partner_to_asean,215149.33200000002,215.14933200000002
2011,LAO,GBR,asean_to_partner,114956.604,114.95660400000001
2011,LAO,GBR,partner_to_asean,18430.345,18.430345000000003
2011,LAO,JPN,asean_to_partner,109521.477,109.521477
2011,LAO,JPN,partner_to_asean,93766.44999999998,93.76644999999998
2011,LAO,KOR,asean_to_partner,5043.864999999999,5.0438649999999985
2011,LAO,KOR,partner_to_asean,142215.20599999992,142.2152059999999
2011,LAO,USA,asean_to_partner,66178.44299999998,66.17844299999999
2011,LAO,USA,partner_to_asean,32735.77299999999,32.73577299999999
2011,MMR,CHN,asean_to_partner,1950855.5680000004,1950.8555680000004
2011,MMR,CHN,partner_to_asean,4371719.007999994,4371.719007999994
2011,MMR,EU,asean_to_partner,173850.14899999995,173.85014899999996
2011,MMR,EU,partner_to_asean,226153.04,226.15304
2011,MMR,GBR,asean_to_partner,159449.788,159.449788
2011,MMR,GBR,partner_to_asean,35196.41700000001,35.19641700000001
2011,MMR,JPN,asean_to_partner,674511.2780000005,674.5112780000005
2011,MMR,JPN,partner_to_asean,652353.5709999994,652.3535709999994
2011,MMR,KOR,asean_to_partner,316031.32399999985,316.03132399999987
2011,MMR,KOR,partner_to_asean,964507.9830000008,964.5079830000009
2011,MMR,USA,asean_to_partner,8105.792999999999,8.105792999999998
2011,MMR,USA,partner_to_asean,196071.65999999997,196.07165999999998
2011,MYS,CHN,asean_to_partner,55064738.969,55064.738969
2011,MYS,CHN,partner_to_asean,26086900.932000063,26086.900932000062
2011,MYS,EU,asean_to_partner,24095044.015999984,24095.044015999985
2011,MYS,EU,partner_to_asean,15334698.866999984,15334.698866999985
2011,MYS,GBR,asean_to_partner,3116177.2190000056,3116.1772190000056
2011,MYS,GBR,partner_to_asean,1988716.9460000028,1988.7169460000027
2011,MYS,JPN,asean_to_partner,29606695.778999988,29606.695778999987
2011,MYS,JPN,partner_to_asean,20611476.94200001,20611.47694200001
2011,MYS,KOR,asean_to_partner,10554062.961999964,10554.062961999964
2011,MYS,KOR,partner_to_asean,7757050.105999985,7757.050105999985
2011,MYS,USA,asean_to_partner,25508328.095000017,25508.32809500002
2011,MYS,USA,partner_to_asean,17857245.819000017,17857.245819000018
2011,PHL,CHN,asean_to_partner,17989654.435999982,17989.654435999983
2011,PHL,CHN,partner_to_asean,14253376.06499999,14253.37606499999
2011,PHL,EU,asean_to_partner,6022406.674999999,6022.406674999999
2011,PHL,EU,partner_to_asean,4157713.4429999976,4157.713442999998
2011,PHL,GBR,asean_to_partner,730521.2820000007,730.5212820000007
2011,PHL,GBR,partner_to_asean,431582.5310000004,431.5825310000004
2011,PHL,JPN,asean_to_partner,8544900.594000004,8544.900594000004
2011,PHL,JPN,partner_to_asean,10716851.392999984,10716.851392999984
2011,PHL,KOR,asean_to_partner,3571469.6659999983,3571.469665999998
2011,PHL,KOR,partner_to_asean,7336772.76599999,7336.772765999989
2011,PHL,USA,asean_to_partner,9185012.228999993,9185.012228999993
2011,PHL,USA,partner_to_asean,7337737.600000007,7337.737600000007
2011,SGP,CHN,asean_to_partner,29143426.64300002,29143.42664300002
2011,SGP,CHN,partner_to_asean,37981517.48799998,37981.51748799998
2011,SGP,EU,asean_to_partner,21738196.692,21738.196692
2011,SGP,EU,partner_to_asean,31380062.331000023,31380.062331000023
2011,SGP,GBR,asean_to_partner,4853774.060000005,4853.774060000005
2011,SGP,GBR,partner_to_asean,6010636.786000001,6010.636786000001
2011,SGP,JPN,asean_to_partner,11183155.25500001,11183.15525500001
2011,SGP,JPN,partner_to_asean,28032352.46500007,28032.35246500007
2011,SGP,KOR,asean_to_partner,9245768.340000002,9245.768340000002
2011,SGP,KOR,partner_to_asean,20458034.674000025,20458.034674000024
2011,SGP,USA,asean_to_partner,18187780.000000004,18187.780000000002
2011,SGP,USA,partner_to_asean,33975201.45099994,33975.201450999935
2011,THA,CHN,asean_to_partner,36901947.46899993,36901.94746899993
2011,THA,CHN,partner_to_asean,31642044.93399993,31642.04493399993
2011,THA,EU,asean_to_partner,19812536.666,19812.536666
2011,THA,EU,partner_to_asean,13931380.383999992,13931.380383999993
2011,THA,GBR,asean_to_partner,4687028.476999996,4687.028476999996
2011,THA,GBR,partner_to_asean,2151893.4129999983,2151.8934129999984
2011,THA,JPN,asean_to_partner,24429571.274000023,24429.571274000024
2011,THA,JPN,partner_to_asean,39975153.22000005,39975.15322000005
2011,THA,KOR,asean_to_partner,5442005.781000009,5442.005781000009
2011,THA,KOR,partner_to_asean,9316200.324999986,9316.200324999987
2011,THA,USA,asean_to_partner,25633134.517999995,25633.134517999995
2011,THA,USA,partner_to_asean,12095570.800999992,12095.57080099999
2011,VNM,CHN,asean_to_partner,10948450.446000015,10948.450446000015
2011,VNM,CHN,partner_to_asean,24839552.602000084,24839.552602000083
2011,VNM,EU,asean_to_partner,15658624.482999995,15658.624482999996
2011,VNM,EU,partner_to_asean,6703376.018000003,6703.376018000003
2011,VNM,GBR,asean_to_partner,3179274.8430000027,3179.274843000003
2011,VNM,GBR,partner_to_asean,732912.4549999991,732.9124549999991
2011,VNM,JPN,asean_to_partner,11388904.492999995,11388.904492999995
2011,VNM,JPN,partner_to_asean,10713258.995000005,10713.258995000006
2011,VNM,KOR,asean_to_partner,5004499.42800001,5004.499428000009
2011,VNM,KOR,partner_to_asean,14458358.963999989,14458.358963999988
2011,VNM,USA,asean_to_partner,18717509.63500004,18717.50963500004
2011,VNM,USA,partner_to_asean,4781122.071999999,4781.122071999999
2012,BRN,CHN,asean_to_partner,366830.06999999983,366.8300699999998
2012,BRN,CHN,partner_to_asean,452412.2550000002,452.4122550000002
2012,BRN,EU,asean_to_partner,24152.944,24.152943999999998
2012,BRN,EU,partner_to_asean,267422.02699999994,267.42202699999996
2012,BRN,GBR,asean_to_partner,98138.423,98.13842299999999
2012,BRN,GBR,partner_to_asean,1269492.7929999998,1269.492793
2012,BRN,JPN,asean_to_partner,5437821.944000001,5437.821944000001
2012,BRN,JPN,partner_to_asean,290737.41700000013,290.7374170000001
2012,BRN,KOR,asean_to_partner,1787064.4629999988,1787.0644629999988
2012,BRN,KOR,partner_to_asean,148911.4100000002,148.91141000000022
2012,BRN,USA,asean_to_partner,90795.4019999999,90.7954019999999
2012,BRN,USA,partner_to_asean,265157.26700000005,265.15726700000005
2012,IDN,CHN,asean_to_partner,27875106.804000057,27875.106804000057
2012,IDN,CHN,partner_to_asean,30083351.75000002,30083.35175000002
2012,IDN,EU,asean_to_partner,18809581.921999987,18809.581921999987
2012,IDN,EU,partner_to_asean,11243020.064000007,11243.020064000008
2012,IDN,GBR,asean_to_partner,2214549.871000001,2214.549871000001
2012,IDN,GBR,partner_to_asean,1359638.3290000013,1359.6383290000012
2012,IDN,JPN,asean_to_partner,32097348.750999942,32097.348750999943
2012,IDN,JPN,partner_to_asean,20043842.989999965,20043.842989999965
2012,IDN,KOR,asean_to_partner,15302012.364999972,15302.012364999971
2012,IDN,KOR,partner_to_asean,12243445.25900001,12243.445259000011
2012,IDN,USA,asean_to_partner,18743934.343000032,18743.934343000034
2012,IDN,USA,partner_to_asean,11564876.946000025,11564.876946000024
2012,KHM,CHN,asean_to_partner,275929.8370000001,275.92983700000013
2012,KHM,CHN,partner_to_asean,2690641.159000007,2690.641159000007
2012,KHM,EU,asean_to_partner,2230542.296,2230.542296
2012,KHM,EU,partner_to_asean,331883.009,331.883009
2012,KHM,GBR,asean_to_partner,1004090.978,1004.090978
2012,KHM,GBR,partner_to_asean,26579.997999999978,26.57999799999998
2012,KHM,JPN,asean_to_partner,474723.40899999987,474.7234089999999
2012,KHM,JPN,partner_to_asean,338267.3990000003,338.26739900000035
2012,KHM,KOR,asean_to_partner,138247.74499999994,138.24774499999992
2012,KHM,KOR,partner_to_asean,645786.7580000007,645.7867580000008
2012,KHM,USA,asean_to_partner,3398566.9009999963,3398.5669009999965
2012,KHM,USA,partner_to_asean,223540.29699999993,223.54029699999992
2012,LAO,CHN,asean_to_partner,778746.8640000002,778.7468640000002
2012,LAO,CHN,partner_to_asean,970992.664999999,970.992664999999
2012,LAO,EU,asean_to_partner,206886.45200000002,206.88645200000002
2012,LAO,EU,partner_to_asean,392726.4999999999,392.7264999999999
2012,LAO,GBR,asean_to_partner,109725.79599999996,109.72579599999996
2012,LAO,GBR,partner_to_asean,12448.464000000004,12.448464000000003
2012,LAO,JPN,asean_to_partner,123592.63000000003,123.59263000000003
2012,LAO,JPN,partner_to_asean,146678.44300000006,146.67844300000004
2012,LAO,KOR,asean_to_partner,11163.066,11.163066
2012,LAO,KOR,partner_to_asean,157570.92899999995,157.57092899999995
2012,LAO,USA,asean_to_partner,26792.124000000003,26.792124000000005
2012,LAO,USA,partner_to_asean,35429.48599999999,35.42948599999999
2012,MMR,CHN,asean_to_partner,1693753.5160000017,1693.7535160000016
2012,MMR,CHN,partner_to_asean,5200057.74499999,5200.05774499999
2012,MMR,EU,asean_to_partner,173440.38600000003,173.44038600000002
2012,MMR,EU,partner_to_asean,240265.4549999999,240.2654549999999
2012,MMR,GBR,asean_to_partner,68587.56700000001,68.587567
2012,MMR,GBR,partner_to_asean,24942.522,24.942522
2012,MMR,JPN,asean_to_partner,706320.2720000002,706.3202720000003
2012,MMR,JPN,partner_to_asean,1361463.9989999996,1361.4639989999996
2012,MMR,KOR,asean_to_partner,459412.9349999999,459.4129349999999
2012,MMR,KOR,partner_to_asean,1211397.9729999998,1211.3979729999999
2012,MMR,USA,asean_to_partner,11895.715,11.895715000000001
2012,MMR,USA,partner_to_asean,83967.97000000002,83.96797000000002
2012,MYS,CHN,asean_to_partner,50233537.21599999,50233.53721599999
2012,MYS,CHN,partner_to_asean,32124790.672000013,32124.790672000014
2012,MYS,EU,asean_to_partner,20476739.83500001,20476.739835000008
2012,MYS,EU,partner_to_asean,17036297.439000007,17036.297439000005
2012,MYS,GBR,asean_to_partner,2831261.4360000016,2831.2614360000016
2012,MYS,GBR,partner_to_asean,2279595.6089999946,2279.5956089999945
2012,MYS,JPN,asean_to_partner,30432820.017000016,30432.820017000016
2012,MYS,JPN,partner_to_asean,19606365.056000024,19606.365056000024
2012,MYS,KOR,asean_to_partner,9720116.030999985,9720.116030999985
2012,MYS,KOR,partner_to_asean,7893456.209000008,7893.456209000008
2012,MYS,USA,asean_to_partner,25560909.96500005,25560.90996500005
2012,MYS,USA,partner_to_asean,12710886.539999995,12710.886539999996
2012,PHL,CHN,asean_to_partner,19643205.302999984,19643.205302999984
2012,PHL,CHN,partner_to_asean,16732177.501000002,16732.177501000002
2012,PHL,EU,asean_to_partner,5771219.054999998,5771.219054999998
2012,PHL,EU,partner_to_asean,4711638.795000002,4711.638795000002
2012,PHL,GBR,asean_to_partner,595514.2169999998,595.5142169999998
2012,PHL,GBR,partner_to_asean,478934.4400000001,478.9344400000001
2012,PHL,JPN,asean_to_partner,8940030.763999999,8940.030764
2012,PHL,JPN,partner_to_asean,11367127.991999984,11367.127991999983
2012,PHL,KOR,asean_to_partner,3283597.4289999986,3283.5974289999986
2012,PHL,KOR,partner_to_asean,8208897.755999987,8208.897755999988
2012,PHL,USA,asean_to_partner,9659736.791999986,9659.736791999987
2012,PHL,USA,partner_to_asean,7464786.518000005,7464.786518000004
2012,SGP,CHN,asean_to_partner,29290666.56900001,29290.666569000008
2012,SGP,CHN,partner_to_asean,40076837.34200002,40076.83734200002
2012,SGP,EU,asean_to_partner,21643016.274999984,21643.016274999984
2012,SGP,EU,partner_to_asean,33106602.07899998,33106.60207899998
2012,SGP,GBR,asean_to_partner,4775128.549,4775.128549
2012,SGP,GBR,partner_to_asean,6824009.250000012,6824.009250000012
2012,SGP,JPN,asean_to_partner,8426121.38900001,8426.121389000009
2012,SGP,JPN,partner_to_asean,24255012.392999988,24255.012392999986
2012,SGP,KOR,asean_to_partner,10116457.48299999,10116.45748299999
2012,SGP,KOR,partner_to_asean,26773169.702999987,26773.169702999985
2012,SGP,USA,asean_to_partner,17847806.839000028,17847.806839000026
2012,SGP,USA,partner_to_asean,36305168.42000005,36305.168420000045
2012,THA,CHN,asean_to_partner,35062995.87199988,35062.99587199988
2012,THA,CHN,partner_to_asean,38307640.47399999,38307.64047399999
2012,THA,EU,asean_to_partner,16996190.127,16996.190127
2012,THA,EU,partner_to_asean,15619022.045000007,15619.022045000007
2012,THA,GBR,asean_to_partner,3989923.0630000024,3989.9230630000025
2012,THA,GBR,partner_to_asean,2864063.481999998,2864.063481999998
2012,THA,JPN,asean_to_partner,23533386.579000037,23533.38657900004
2012,THA,JPN,partner_to_asean,46695453.02000003,46695.45302000003
2012,THA,KOR,asean_to_partner,5505372.628999977,5505.372628999978
2012,THA,KOR,partner_to_asean,8982683.150000026,8982.683150000026
2012,THA,USA,asean_to_partner,26881117.203999996,26881.117203999995
2012,THA,USA,partner_to_asean,12566835.258999985,12566.835258999985
2012,VNM,CHN,asean_to_partner,14830963.83800001,14830.96383800001
2012,VNM,CHN,partner_to_asean,30895291.839999963,30895.29183999996
2012,VNM,EU,asean_to_partner,18631303.41299999,18631.30341299999
2012,VNM,EU,partner_to_asean,6939889.516999997,6939.889516999997
2012,VNM,GBR,asean_to_partner,3872615.998000001,3872.615998000001
2012,VNM,GBR,partner_to_asean,559380.5709999983,559.3805709999982
2012,VNM,JPN,asean_to_partner,14843944.995000005,14843.944995000005
2012,VNM,JPN,partner_to_asean,11473856.588999989,11473.856588999988
2012,VNM,KOR,asean_to_partner,6077377.273999986,6077.377273999986
2012,VNM,KOR,partner_to_asean,15580732.787999984,15580.732787999983
2012,VNM,USA,asean_to_partner,21773156.707000025,21773.156707000024
2012,VNM,USA,partner_to_asean,5182641.731999999,5182.641731999999
2013,BRN,CHN,asean_to_partner,82772.14400000001,82.77214400000001
2013,BRN,CHN,partner_to_asean,584968.5590000001,584.9685590000001
2013,BRN,EU,asean_to_partner,7519.335,7.519335
2013,BRN,EU,partner_to_asean,284952.796,284.952796
2013,BRN,GBR,asean_to_partner,74964.047,74.96404700000001
2013,BRN,GBR,partner_to_asean,1475451.762,1475.4517620000001
2013,BRN,JPN,asean_to_partner,4392782.283999998,4392.782283999998
2013,BRN,JPN,partner_to_asean,213667.91199999992,213.66791199999992
2013,BRN,KOR,asean_to_partner,1862099.7819999997,1862.0997819999995
2013,BRN,KOR,partner_to_asean,130584.40900000006,130.58440900000005
2013,BRN,USA,asean_to_partner,19516.031999999992,19.516031999999992
2013,BRN,USA,partner_to_asean,426669.2650000002,426.66926500000017
2013,IDN,CHN,asean_to_partner,27921992.381000023,27921.992381000022
2013,IDN,CHN,partner_to_asean,31216042.475999992,31216.04247599999
2013,IDN,EU,asean_to_partner,17461726.792999998,17461.726792999998
2013,IDN,EU,partner_to_asean,11091861.746999996,11091.861746999995
2013,IDN,GBR,asean_to_partner,2105072.040000004,2105.072040000004
2013,IDN,GBR,partner_to_asean,1111011.3589999976,1111.0113589999976
2013,IDN,JPN,asean_to_partner,28651957.789000068,28651.95778900007
2013,IDN,JPN,partner_to_asean,17518247.423,17518.247423
2013,IDN,KOR,asean_to_partner,12886821.526000034,12886.821526000034
2013,IDN,KOR,partner_to_asean,12062446.573000005,12062.446573000005
2013,IDN,USA,asean_to_partner,19804688.35500004,19804.688355000042
2013,IDN,USA,partner_to_asean,8995352.591000007,8995.352591000008
2013,KHM,CHN,asean_to_partner,451490.9030000001,451.4909030000001
2013,KHM,CHN,partner_to_asean,3562532.219000008,3562.532219000008
2013,KHM,EU,asean_to_partner,2836022.749999999,2836.022749999999
2013,KHM,EU,partner_to_asean,300552.3250000003,300.5523250000003
2013,KHM,GBR,asean_to_partner,1232733.4959999996,1232.7334959999996
2013,KHM,GBR,partner_to_asean,41831.15899999995,41.83115899999995
2013,KHM,JPN,asean_to_partner,674229.855,674.2298549999999
2013,KHM,JPN,partner_to_asean,256603.81900000025,256.60381900000027
2013,KHM,KOR,asean_to_partner,153164.56799999988,153.1645679999999
2013,KHM,KOR,partner_to_asean,609107.0640000001,609.1070640000002
2013,KHM,USA,asean_to_partner,3681572.7400000026,3681.5727400000023
2013,KHM,USA,partner_to_asean,273199.81100000016,273.1998110000002
2013,LAO,CHN,asean_to_partner,1224848.924000001,1224.848924000001
2013,LAO,CHN,partner_to_asean,1717833.9470000009,1717.8339470000008
2013,LAO,EU,asean_to_partner,317241.00899999996,317.24100899999996
2013,LAO,EU,partner_to_asean,146362.973,146.362973
2013,LAO,GBR,asean_to_partner,92737.45400000004,92.73745400000004
2013,LAO,GBR,partner_to_asean,8628.836999999998,8.628836999999997
2013,LAO,JPN,asean_to_partner,120184.37900000002,120.18437900000002
2013,LAO,JPN,partner_to_asean,162162.025,162.162025
2013,LAO,KOR,asean_to_partner,12421.965999999997,12.421965999999996
2013,LAO,KOR,partner_to_asean,203224.443,203.224443
2013,LAO,USA,asean_to_partner,42788.003,42.788002999999996
2013,LAO,USA,partner_to_asean,38076.017,38.076017
2013,MMR,CHN,asean_to_partner,3130151.517000001,3130.151517000001
2013,MMR,CHN,partner_to_asean,6676645.583999974,6676.6455839999735
2013,MMR,EU,asean_to_partner,238337.73999999996,238.33773999999997
2013,MMR,EU,partner_to_asean,472392.2899999998,472.39228999999983
2013,MMR,GBR,asean_to_partner,103154.40500000006,103.15440500000005
2013,MMR,GBR,partner_to_asean,44264.365,44.264365
2013,MMR,JPN,asean_to_partner,812566.5160000002,812.5665160000002
2013,MMR,JPN,partner_to_asean,1610996.8749999998,1610.9968749999998
2013,MMR,KOR,asean_to_partner,554425.3390000002,554.4253390000001
2013,MMR,KOR,partner_to_asean,1841120.8080000004,1841.1208080000004
2013,MMR,USA,asean_to_partner,37739.03399999997,37.73903399999997
2013,MMR,USA,partner_to_asean,200627.69400000008,200.62769400000008
2013,MYS,CHN,asean_to_partner,52138423.131000094,52138.42313100009
2013,MYS,CHN,partner_to_asean,36452827.381,36452.827380999996
2013,MYS,EU,asean_to_partner,21250096.46799998,21250.09646799998
2013,MYS,EU,partner_to_asean,17294661.658999998,17294.661658999998
2013,MYS,GBR,asean_to_partner,2580672.8190000006,2580.672819000001
2013,MYS,GBR,partner_to_asean,2474345.0529999984,2474.3450529999986
2013,MYS,JPN,asean_to_partner,28872322.41600003,28872.32241600003
2013,MYS,JPN,partner_to_asean,17220268.647999976,17220.268647999976
2013,MYS,KOR,asean_to_partner,10906965.044999996,10906.965044999995
2013,MYS,KOR,partner_to_asean,9703625.241,9703.625241
2013,MYS,USA,asean_to_partner,27087813.077,27087.813077
2013,MYS,USA,partner_to_asean,15992667.314000009,15992.66731400001
2013,PHL,CHN,asean_to_partner,18181809.932999976,18181.809932999975
2013,PHL,CHN,partner_to_asean,19866209.68299995,19866.20968299995
2013,PHL,EU,asean_to_partner,5842836.096999999,5842.836096999999
2013,PHL,EU,partner_to_asean,6015837.343000004,6015.837343000004
2013,PHL,GBR,asean_to_partner,551358.1660000006,551.3581660000006
2013,PHL,GBR,partner_to_asean,540283.9720000002,540.2839720000002
2013,PHL,JPN,asean_to_partner,8940911.906000027,8940.911906000027
2013,PHL,JPN,partner_to_asean,9263142.008000009,9263.142008000008
2013,PHL,KOR,asean_to_partner,3706234.00300001,3706.2340030000096
2013,PHL,KOR,partner_to_asean,8781385.136999993,8781.385136999992
2013,PHL,USA,asean_to_partner,9350614.400999991,9350.614400999992
2013,PHL,USA,partner_to_asean,7607193.191999996,7607.193191999996
2013,SGP,CHN,asean_to_partner,30869230.627,30869.230627
2013,SGP,CHN,partner_to_asean,45097553.88299997,45097.55388299997
2013,SGP,EU,asean_to_partner,19818187.765000008,19818.18776500001
2013,SGP,EU,partner_to_asean,31326680.229000006,31326.680229000005
2013,SGP,GBR,asean_to_partner,2805258.211999995,2805.258211999995
2013,SGP,GBR,partner_to_asean,7711542.1939999955,7711.542193999995
2013,SGP,JPN,asean_to_partner,7172924.36899999,7172.924368999989
2013,SGP,JPN,partner_to_asean,21624317.285000008,21624.31728500001
2013,SGP,KOR,asean_to_partner,10708065.80200002,10708.06580200002
2013,SGP,KOR,partner_to_asean,26911929.889999937,26911.929889999938
2013,SGP,USA,asean_to_partner,16056856.86900001,16056.85686900001
2013,SGP,USA,partner_to_asean,35826934.31500002,35826.93431500002
2013,THA,CHN,asean_to_partner,35155100.26099996,35155.10026099996
2013,THA,CHN,partner_to_asean,37907357.414,37907.357414
2013,THA,EU,asean_to_partner,17806631.56499999,17806.63156499999
2013,THA,EU,partner_to_asean,17471934.179000005,17471.934179000003
2013,THA,GBR,asean_to_partner,3862807.1729999953,3862.807172999995
2013,THA,GBR,partner_to_asean,3255664.514000001,3255.664514000001
2013,THA,JPN,asean_to_partner,22171290.977000017,22171.290977000015
2013,THA,JPN,partner_to_asean,39569942.00700008,39569.94200700008
2013,THA,KOR,asean_to_partner,5041946.703999997,5041.946703999997
2013,THA,KOR,partner_to_asean,8898016.590999994,8898.016590999994
2013,THA,USA,asean_to_partner,26893254.902999982,26893.254902999983
2013,THA,USA,partner_to_asean,13275970.175999988,13275.970175999988
2013,VNM,CHN,asean_to_partner,16330467.978999984,16330.467978999983
2013,VNM,CHN,partner_to_asean,36717032.051,36717.032051
2013,VNM,EU,asean_to_partner,21851382.042999994,21851.382042999994
2013,VNM,EU,partner_to_asean,7144495.051999999,7144.495051999999
2013,VNM,GBR,asean_to_partner,4576267.791000003,4576.267791000003
2013,VNM,GBR,partner_to_asean,618688.6969999998,618.6886969999998
2013,VNM,JPN,asean_to_partner,14287635.275000015,14287.635275000015
2013,VNM,JPN,partner_to_asean,11858275.264000002,11858.275264000002
2013,VNM,KOR,asean_to_partner,7205091.714999996,7205.091714999996
2013,VNM,KOR,partner_to_asean,21102242.25899998,21102.24225899998
2013,VNM,USA,asean_to_partner,26071461.49299995,26071.461492999948
2013,VNM,USA,partner_to_asean,5576998.746000013,5576.998746000013
2014,BRN,CHN,asean_to_partner,186421.564,186.42156400000002
2014,BRN,CHN,partner_to_asean,599869.0369999999,599.8690369999999
2014,BRN,EU,asean_to_partner,293878.67500000005,293.87867500000004
2014,BRN,EU,partner_to_asean,324410.81000000006,324.4108100000001
2014,BRN,GBR,asean_to_partner,121498.45500000002,121.49845500000002
2014,BRN,GBR,partner_to_asean,321050.5739999998,321.0505739999998
2014,BRN,JPN,asean_to_partner,3758752.133,3758.752133
2014,BRN,JPN,partner_to_asean,149441.65899999996,149.44165899999996
2014,BRN,KOR,asean_to_partner,1285988.7080000008,1285.9887080000008
2014,BRN,KOR,partner_to_asean,319703.85900000005,319.7038590000001
2014,BRN,USA,asean_to_partner,25260.513000000017,25.260513000000017
2014,BRN,USA,partner_to_asean,326752.522,326.752522
2014,IDN,CHN,asean_to_partner,22646288.36199998,22646.28836199998
2014,IDN,CHN,partner_to_asean,31635309.338,31635.309338
2014,IDN,EU,asean_to_partner,17763020.388000008,17763.020388000008
2014,IDN,EU,partner_to_asean,11758279.60099999,11758.279600999991
2014,IDN,GBR,asean_to_partner,2055412.795999999,2055.4127959999987
2014,IDN,GBR,partner_to_asean,940743.438000001,940.743438000001
2014,IDN,JPN,asean_to_partner,25475766.259999964,25475.766259999964
2014,IDN,JPN,partner_to_asean,15577979.716999993,15577.979716999993
2014,IDN,KOR,asean_to_partner,11954012.518999996,11954.012518999996
2014,IDN,KOR,partner_to_asean,12155056.521999974,12155.056521999973
2014,IDN,USA,asean_to_partner,20479848.812000033,20479.848812000033
2014,IDN,USA,partner_to_asean,8045795.458999992,8045.795458999993
2014,KHM,CHN,asean_to_partner,561582.0459999996,561.5820459999997
