t,hs6,i,j,trade_usd_thousands,qty_tons,i_iso3,j_iso3,mineral
2013,283329,36,702,13.071,0.075,AUS,SGP,Other sulfates
2013,283329,36,764,4.43,0.026,AUS,THA,Other sulfates
2013,283329,56,360,0.034,0.057,BEL,IDN,Other sulfates
2013,283329,56,458,40.955,2.77,BEL,MYS,Other sulfates
2013,283329,56,702,1.377,0.031,BEL,SGP,Other sulfates
2013,283329,56,704,0.176,0.221,BEL,VNM,Other sulfates
2013,283329,56,764,0.79,0.093,BEL,THA,Other sulfates
2013,283329,156,96,0.405,0.011,CHN,BRN,Other sulfates
2013,283329,156,104,358.407,298.643,CHN,MMR,Other sulfates
2013,283329,156,116,138.33,66.14,CHN,KHM,Other sulfates
2013,283329,156,360,4159.348,10644.371,CHN,IDN,Other sulfates
2013,283329,156,458,7395.562,10064.997,CHN,MYS,Other sulfates
2013,283329,156,608,5192.686,13464.65,CHN,PHL,Other sulfates
2013,283329,156,702,1390.394,1909.229,CHN,SGP,Other sulfates
2013,283329,156,704,5077.832,4962.741,CHN,VNM,Other sulfates
2013,283329,156,764,5986.182,7508.406,CHN,THA,Other sulfates
2013,283329,251,96,1.679,0.012,FRA,BRN,Other sulfates
2013,283329,251,458,0.228,0.003,FRA,MYS,Other sulfates
2013,283329,251,702,0.108,0.007,FRA,SGP,Other sulfates
2013,283329,251,704,7.564,2.854,FRA,VNM,Other sulfates
2013,283329,251,764,56.642,2.853,FRA,THA,Other sulfates
2013,283329,276,104,0.037,0.254,DEU,MMR,Other sulfates
2013,283329,276,360,1181.584,518.638,DEU,IDN,Other sulfates
2013,283329,276,458,383.563,390.23,DEU,MYS,Other sulfates
2013,283329,276,608,775.558,133.025,DEU,PHL,Other sulfates
2013,283329,276,702,1559.102,705.135,DEU,SGP,Other sulfates
2013,283329,276,704,180.494,101.567,DEU,VNM,Other sulfates
2013,283329,276,764,201.751,31.924,DEU,THA,Other sulfates
2013,283329,360,36,2.007,0.5,IDN,AUS,Other sulfates
2013,283329,360,826,101.562,114.205,IDN,GBR,Other sulfates
2013,283329,380,360,5.636,0.808,ITA,IDN,Other sulfates
2013,283329,380,458,123.246,30.46,ITA,MYS,Other sulfates
2013,283329,380,764,16.382,12.0,ITA,THA,Other sulfates
2013,283329,392,360,106.009,25.62,JPN,IDN,Other sulfates
2013,283329,392,458,565.388,130.449,JPN,MYS,Other sulfates
2013,283329,392,608,81.76,48.765,JPN,PHL,Other sulfates
2013,283329,392,702,163.628,5.054,JPN,SGP,Other sulfates
2013,283329,392,704,751.389,487.869,JPN,VNM,Other sulfates
2013,283329,392,764,890.683,399.873,JPN,THA,Other sulfates
2013,283329,410,116,7.754,20.28,KOR,KHM,Other sulfates
2013,283329,410,360,44.691,27.213,KOR,IDN,Other sulfates
2013,283329,410,458,346.555,65.222,KOR,MYS,Other sulfates
2013,283329,410,704,405.75,427.31,KOR,VNM,Other sulfates
2013,283329,410,764,25.325,13.945,KOR,THA,Other sulfates
2013,283329,458,36,94.542,599.239,MYS,AUS,Other sulfates
2013,283329,458,56,81.044,272.299,MYS,BEL,Other sulfates
2013,283329,458,156,30.42,129.544,MYS,CHN,Other sulfates
2013,283329,458,276,60.377,323.42,MYS,DEU,Other sulfates
2013,283329,458,392,24.159,109.178,MYS,JPN,Other sulfates
2013,283329,458,410,63.543,322.17,MYS,KOR,Other sulfates
2013,283329,458,724,0.083,0.001,MYS,ESP,Other sulfates
2013,283329,458,826,275.498,730.064,MYS,GBR,Other sulfates
2013,283329,528,458,0.59,0.061,NLD,MYS,Other sulfates
2013,283329,528,702,26.469,6.253,NLD,SGP,Other sulfates
2013,283329,528,704,0.297,0.02,NLD,VNM,Other sulfates
2013,283329,616,458,3.29,2.664,POL,MYS,Other sulfates
2013,283329,702,36,58.471,25.998,SGP,AUS,Other sulfates
2013,283329,702,56,8.863,0.008,SGP,BEL,Other sulfates
2013,283329,702,156,13.016,5.345,SGP,CHN,Other sulfates
2013,283329,702,380,40.246,15.0,SGP,ITA,Other sulfates
2013,283329,702,392,13.303,2.55,SGP,JPN,Other sulfates
2013,283329,702,410,6.456,0.27,SGP,KOR,Other sulfates
2013,283329,702,528,3.372,0.343,SGP,NLD,Other sulfates
2013,283329,702,724,0.01,,SGP,ESP,Other sulfates
2013,283329,702,842,21.876,0.014,SGP,USA,Other sulfates
2013,283329,704,842,5.884,0.843,VNM,USA,Other sulfates
2013,283329,724,360,14.524,10.593,ESP,IDN,Other sulfates
2013,283329,724,458,98.597,5005.82,ESP,MYS,Other sulfates
2013,283329,724,608,4.291,0.213,ESP,PHL,Other sulfates
2013,283329,724,702,7.802,0.151,ESP,SGP,Other sulfates
2013,283329,724,704,1.476,0.542,ESP,VNM,Other sulfates
2013,283329,724,764,30.191,2.152,ESP,THA,Other sulfates
2013,283329,752,702,4.146,1.0,SWE,SGP,Other sulfates
2013,283329,752,764,0.013,0.016,SWE,THA,Other sulfates
2013,283329,764,36,51.787,113.634,THA,AUS,Other sulfates
2013,283329,764,124,70.865,1.167,THA,CAN,Other sulfates
2013,283329,764,156,145.172,140.0,THA,CHN,Other sulfates
2013,283329,764,276,0.311,0.047,THA,DEU,Other sulfates
2013,283329,764,392,109.668,56.099,THA,JPN,Other sulfates
2013,283329,764,410,0.492,0.03,THA,KOR,Other sulfates
2013,283329,764,842,0.001,0.001,THA,USA,Other sulfates
2013,283329,826,96,0.708,0.009,GBR,BRN,Other sulfates
2013,283329,826,360,48.797,5.75,GBR,IDN,Other sulfates
2013,283329,826,458,21.522,9.991,GBR,MYS,Other sulfates
2013,283329,826,702,15.092,12.173,GBR,SGP,Other sulfates
2013,283329,826,764,42.337,3.701,GBR,THA,Other sulfates
2013,283329,842,96,2.836,,USA,BRN,Other sulfates
2013,283329,842,360,598.582,143.239,USA,IDN,Other sulfates
2013,283329,842,458,488.578,149.348,USA,MYS,Other sulfates
2013,283329,842,608,458.433,167.616,USA,PHL,Other sulfates
2013,283329,842,702,234.09,34.623,USA,SGP,Other sulfates
2013,283329,842,704,14.84,8.938,USA,VNM,Other sulfates
2013,283329,842,764,125.595,15.511,USA,THA,Other sulfates
2013,283691,36,702,0.161,0.002,AUS,SGP,Lithium carbonate
2013,283691,56,360,54.884,8.571,BEL,IDN,Lithium carbonate
2013,283691,56,458,0.135,0.026,BEL,MYS,Lithium carbonate
2013,283691,56,764,0.466,0.041,BEL,THA,Lithium carbonate
2013,283691,156,360,52.496,6.431,CHN,IDN,Lithium carbonate
2013,283691,156,458,384.734,72.625,CHN,MYS,Lithium carbonate
2013,283691,156,608,77.968,10.5,CHN,PHL,Lithium carbonate
2013,283691,156,702,0.461,0.162,CHN,SGP,Lithium carbonate
2013,283691,156,704,278.981,44.307,CHN,VNM,Lithium carbonate
2013,283691,156,764,226.09,28.488,CHN,THA,Lithium carbonate
2013,283691,276,360,1.518,0.102,DEU,IDN,Lithium carbonate
2013,283691,276,458,39.944,11.489,DEU,MYS,Lithium carbonate
2013,283691,276,608,0.046,0.006,DEU,PHL,Lithium carbonate
2013,283691,276,702,11.646,1.791,DEU,SGP,Lithium carbonate
2013,283691,276,704,1.77,0.264,DEU,VNM,Lithium carbonate
2013,283691,276,764,0.558,0.085,DEU,THA,Lithium carbonate
2013,283691,380,702,26.947,3.6,ITA,SGP,Lithium carbonate
2013,283691,392,702,3.406,0.41,JPN,SGP,Lithium carbonate
2013,283691,392,764,46.206,7.384,JPN,THA,Lithium carbonate
2013,283691,410,360,36.872,42.722,KOR,IDN,Lithium carbonate
2013,283691,410,458,247.927,14.028,KOR,MYS,Lithium carbonate
2013,283691,458,410,32.572,1.728,MYS,KOR,Lithium carbonate
2013,283691,702,826,0.01,,SGP,GBR,Lithium carbonate
2013,283691,724,608,1.128,0.012,ESP,PHL,Lithium carbonate
2013,283691,826,702,0.173,,GBR,SGP,Lithium carbonate
2013,283691,842,360,3.35,0.931,USA,IDN,Lithium carbonate
2013,283691,842,458,5.391,1.996,USA,MYS,Lithium carbonate
2013,283691,842,702,86.026,10.39,USA,SGP,Lithium carbonate
2013,283691,842,704,3.4,0.696,USA,VNM,Lithium carbonate
2013,720260,36,458,90.792,4.6,AUS,MYS,Ferronickel
2013,720260,36,704,23.45,3.742,AUS,VNM,Ferronickel
2013,720260,104,156,11471.689,4758.887,MMR,CHN,Ferronickel
2013,720260,156,458,3.555,1.738,CHN,MYS,Ferronickel
2013,720260,360,56,26872.197,7530.27,IDN,BEL,Ferronickel
2013,720260,360,156,2486.812,5075.35,IDN,CHN,Ferronickel
2013,720260,360,251,12101.183,3047.52,IDN,FRA,Ferronickel
2013,720260,360,276,54740.459,10077.91,IDN,DEU,Ferronickel
2013,720260,360,410,89576.88,23057.392,IDN,KOR,Ferronickel
2013,720260,360,528,139295.76,39244.093,IDN,NLD,Ferronickel
2013,720260,360,826,13564.187,3512.018,IDN,GBR,Ferronickel
2013,720260,360,842,4351.938,1068.429,IDN,USA,Ferronickel
2013,720260,380,608,3.358,0.032,ITA,PHL,Ferronickel
2013,720260,392,702,1.284,0.03,JPN,SGP,Ferronickel
2013,720260,392,704,1.0,0.16,JPN,VNM,Ferronickel
2013,720260,392,764,241.049,34.143,JPN,THA,Ferronickel
2013,720260,458,842,6.962,0.915,MYS,USA,Ferronickel
2013,720260,528,702,300.284,46.99,NLD,SGP,Ferronickel
2013,720260,608,156,549.24,327.87,PHL,CHN,Ferronickel
2013,720260,702,392,63.868,10.04,SGP,JPN,Ferronickel
2013,720260,702,826,80.21,15.96,SGP,GBR,Ferronickel
2013,720260,702,842,407.086,35.33,SGP,USA,Ferronickel
2013,720260,704,156,578.754,90.317,VNM,CHN,Ferronickel
2013,720260,826,702,26.271,0.48,GBR,SGP,Ferronickel
2013,720260,842,458,11.203,1.5,USA,MYS,Ferronickel
2013,720260,842,702,11.398,0.1,USA,SGP,Ferronickel
2013,720260,842,764,6.17,0.375,USA,THA,Ferronickel
2013,750110,360,124,17809.997,1287.671,IDN,CAN,Nickel matte
2013,750110,360,392,922646.542,95907.872,IDN,JPN,Nickel matte
2013,750110,392,458,110.678,4.76,JPN,MYS,Nickel matte
2013,750110,392,764,0.052,,JPN,THA,Nickel matte
2013,750110,410,104,0.743,0.07,KOR,MMR,Nickel matte
2013,750110,410,458,41.49,9.68,KOR,MYS,Nickel matte
2013,750110,410,702,51.874,2.081,KOR,SGP,Nickel matte
2013,750110,702,276,0.191,0.187,SGP,DEU,Nickel matte
2013,750110,842,702,0.397,0.001,USA,SGP,Nickel matte
2013,750120,36,608,2420.33,499.2,AUS,PHL,Nickel oxide sinter
2013,750120,156,702,0.928,0.42,CHN,SGP,Nickel oxide sinter
2013,750120,251,704,156.365,1119.19,FRA,VNM,Nickel oxide sinter
2013,750120,276,458,175.359,13.108,DEU,MYS,Nickel oxide sinter
2013,750120,360,156,133470.138,13639.0,IDN,CHN,Nickel oxide sinter
2013,750120,360,380,17381.356,1280.0,IDN,ITA,Nickel oxide sinter
2013,750120,360,410,165058.063,14994.0,IDN,KOR,Nickel oxide sinter
2013,750120,360,528,7578.112,528.594,IDN,NLD,Nickel oxide sinter
2013,750120,392,360,276.359,25.0,JPN,IDN,Nickel oxide sinter
2013,750120,392,458,560.034,19.08,JPN,MYS,Nickel oxide sinter
2013,750120,392,702,407.47,9.493,JPN,SGP,Nickel oxide sinter
2013,750120,392,764,0.489,0.06,JPN,THA,Nickel oxide sinter
2013,750120,410,360,4.32,0.264,KOR,IDN,Nickel oxide sinter
2013,750120,410,704,5.773,0.007,KOR,VNM,Nickel oxide sinter
2013,750120,458,842,30.08,3.51,MYS,USA,Nickel oxide sinter
2013,750120,608,392,323827.496,53037.624,PHL,JPN,Nickel oxide sinter
2013,750120,702,36,3.527,0.2,SGP,AUS,Nickel oxide sinter
2013,750120,702,156,60.323,70.504,SGP,CHN,Nickel oxide sinter
2013,750120,702,276,0.309,0.144,SGP,DEU,Nickel oxide sinter
2013,750120,702,410,510.169,409.998,SGP,KOR,Nickel oxide sinter
2013,750120,702,842,130.882,4.969,SGP,USA,Nickel oxide sinter
2013,750120,764,156,350.487,511.651,THA,CHN,Nickel oxide sinter
2013,750120,764,276,0.027,0.001,THA,DEU,Nickel oxide sinter
2013,750120,826,702,25.015,0.981,GBR,SGP,Nickel oxide sinter
2013,750120,842,360,1762.279,20.342,USA,IDN,Nickel oxide sinter
2013,750120,842,458,771.518,46.154,USA,MYS,Nickel oxide sinter
2013,750120,842,702,559.103,6.207,USA,SGP,Nickel oxide sinter
2013,750210,36,360,728.723,52.0,AUS,IDN,Refined nickel
2013,750210,36,458,920937.82,61740.148,AUS,MYS,Refined nickel
2013,750210,36,702,531654.14,33739.6,AUS,SGP,Refined nickel
2013,750210,56,458,29164.134,1517.727,BEL,MYS,Refined nickel
2013,750210,56,764,170.19,9.6,BEL,THA,Refined nickel
2013,750210,124,116,627.566,34.0,CAN,KHM,Refined nickel
2013,750210,124,360,1735.263,106.053,CAN,IDN,Refined nickel
2013,750210,124,458,21199.574,1565.537,CAN,MYS,Refined nickel
2013,750210,124,702,24279.335,1476.124,CAN,SGP,Refined nickel
2013,750210,124,704,1836.034,139.727,CAN,VNM,Refined nickel
2013,750210,124,764,24145.899,1461.295,CAN,THA,Refined nickel
2013,750210,156,458,199382.452,11683.756,CHN,MYS,Refined nickel
2013,750210,156,608,1059.358,63.0,CHN,PHL,Refined nickel
2013,750210,156,702,43255.615,2796.26,CHN,SGP,Refined nickel
2013,750210,156,704,79.994,5.867,CHN,VNM,Refined nickel
2013,750210,156,764,486.875,26.342,CHN,THA,Refined nickel
2013,750210,251,360,257.722,15.487,FRA,IDN,Refined nickel
2013,750210,251,458,375.222,21.871,FRA,MYS,Refined nickel
2013,750210,251,608,403.792,23.611,FRA,PHL,Refined nickel
2013,750210,251,702,652.831,25.113,FRA,SGP,Refined nickel
2013,750210,251,704,1523.032,69.221,FRA,VNM,Refined nickel
2013,750210,251,764,1233.895,68.307,FRA,THA,Refined nickel
2013,750210,276,104,36.867,0.6,DEU,MMR,Refined nickel
2013,750210,276,458,90.267,6.0,DEU,MYS,Refined nickel
2013,750210,276,702,3.457,0.163,DEU,SGP,Refined nickel
2013,750210,276,764,434.253,16.0,DEU,THA,Refined nickel
2013,750210,380,704,47.983,2.585,ITA,VNM,Refined nickel
2013,750210,392,116,30.782,2.0,JPN,KHM,Refined nickel
2013,750210,392,360,2619.411,222.25,JPN,IDN,Refined nickel
2013,750210,392,458,17481.658,1217.831,JPN,MYS,Refined nickel
2013,750210,392,608,563.015,27.31,JPN,PHL,Refined nickel
2013,750210,392,702,7.665,0.009,JPN,SGP,Refined nickel
2013,750210,392,704,1697.561,82.695,JPN,VNM,Refined nickel
2013,750210,392,764,1254.055,72.439,JPN,THA,Refined nickel
2013,750210,410,360,638.383,37.515,KOR,IDN,Refined nickel
2013,750210,410,458,7309.844,524.914,KOR,MYS,Refined nickel
2013,750210,410,608,83.746,5.257,KOR,PHL,Refined nickel
2013,750210,410,704,110.725,4.684,KOR,VNM,Refined nickel
2013,750210,410,764,6.806,0.013,KOR,THA,Refined nickel
2013,750210,458,156,9113.59,594.461,MYS,CHN,Refined nickel
2013,750210,528,458,30674.294,2162.994,NLD,MYS,Refined nickel
2013,750210,528,702,81.558,5.923,NLD,SGP,Refined nickel
2013,750210,528,764,321.676,20.0,NLD,THA,Refined nickel
2013,750210,702,36,183.024,12.576,SGP,AUS,Refined nickel
2013,750210,702,156,14201.404,966.302,SGP,CHN,Refined nickel
2013,750210,702,392,626.413,40.0,SGP,JPN,Refined nickel
2013,750210,702,410,1819.511,113.1,SGP,KOR,Refined nickel
2013,750210,702,528,16362.438,1160.43,SGP,NLD,Refined nickel
2013,750210,764,251,0.001,,THA,FRA,Refined nickel
2013,750210,764,380,1.903,0.023,THA,ITA,Refined nickel
2013,750210,764,528,329.057,20.0,THA,NLD,Refined nickel
2013,750210,826,360,111.93,7.0,GBR,IDN,Refined nickel
2013,750210,826,458,9941.332,669.913,GBR,MYS,Refined nickel
2013,750210,826,702,1443.19,97.074,GBR,SGP,Refined nickel
2013,750210,826,704,30.647,1.651,GBR,VNM,Refined nickel
2013,750210,826,764,613.995,32.019,GBR,THA,Refined nickel
2013,750210,842,458,36.463,1.692,USA,MYS,Refined nickel
2013,750210,842,608,3.309,0.337,USA,PHL,Refined nickel
2013,750210,842,702,19.43,0.255,USA,SGP,Refined nickel
2013,750210,842,764,826.581,37.0,USA,THA,Refined nickel
2014,250410,36,458,13.801,3.864,AUS,MYS,Natural graphite
2014,250410,36,702,0.152,0.02,AUS,SGP,Natural graphite
2014,250410,56,702,0.34,0.01,BEL,SGP,Natural graphite
2014,250410,156,104,177.595,416.289,CHN,MMR,Natural graphite
2014,250410,156,360,2946.429,10685.04,CHN,IDN,Natural graphite
2014,250410,156,418,0.491,2.7,CHN,LAO,Natural graphite
2014,250410,156,458,831.892,419.337,CHN,MYS,Natural graphite
2014,250410,156,608,100.586,217.313,CHN,PHL,Natural graphite
2014,250410,156,702,127.584,18.963,CHN,SGP,Natural graphite
2014,250410,156,704,242.862,173.293,CHN,VNM,Natural graphite
2014,250410,156,764,752.028,777.922,CHN,THA,Natural graphite
2014,250410,251,764,0.586,0.032,FRA,THA,Natural graphite
2014,250410,276,116,1.602,0.01,DEU,KHM,Natural graphite
2014,250410,276,360,20.27,3.436,DEU,IDN,Natural graphite
2014,250410,276,458,0.232,0.079,DEU,MYS,Natural graphite
2014,250410,276,608,15.58,5.163,DEU,PHL,Natural graphite
2014,250410,276,702,1.834,0.999,DEU,SGP,Natural graphite
2014,250410,276,704,4.815,0.35,DEU,VNM,Natural graphite
2014,250410,276,764,333.534,94.971,DEU,THA,Natural graphite
2014,250410,392,360,679.358,81.08,JPN,IDN,Natural graphite
2014,250410,392,458,86.66,30.173,JPN,MYS,Natural graphite
2014,250410,392,702,53.164,5.596,JPN,SGP,Natural graphite
2014,250410,392,704,249.008,89.379,JPN,VNM,Natural graphite
2014,250410,392,764,858.16,821.821,JPN,THA,Natural graphite
2014,250410,410,104,55.531,160.078,KOR,MMR,Natural graphite
2014,250410,410,360,55.502,127.069,KOR,IDN,Natural graphite
2014,250410,410,458,2.19,1.44,KOR,MYS,Natural graphite
2014,250410,410,702,48.696,38.688,KOR,SGP,Natural graphite
2014,250410,410,704,8.945,5.881,KOR,VNM,Natural graphite
2014,250410,410,764,41.18,27.073,KOR,THA,Natural graphite
2014,250410,458,156,292.812,24.504,MYS,CHN,Natural graphite
2014,250410,702,156,0.785,0.35,SGP,CHN,Natural graphite
2014,250410,702,392,0.006,,SGP,JPN,Natural graphite
2014,250410,724,360,1.074,0.05,ESP,IDN,Natural graphite
2014,250410,752,764,54.506,9.0,SWE,THA,Natural graphite
2014,250410,764,124,2.74,1.0,THA,CAN,Natural graphite
2014,250410,826,360,70.656,4.8,GBR,IDN,Natural graphite
2014,250410,826,702,0.115,,GBR,SGP,Natural graphite
2014,250410,826,764,1.237,0.662,GBR,THA,Natural graphite
2014,250410,842,360,107.549,67.513,USA,IDN,Natural graphite
2014,250410,842,458,118.301,40.468,USA,MYS,Natural graphite
2014,250410,842,608,2.769,1.996,USA,PHL,Natural graphite
2014,250410,842,702,36.379,6.27,USA,SGP,Natural graphite
2014,250410,842,704,365.296,188.728,USA,VNM,Natural graphite
2014,250410,842,764,346.846,984.34,USA,THA,Natural graphite
2014,253090,36,116,1.89,0.021,AUS,KHM,Other minerals
2014,253090,36,360,92.616,179.773,AUS,IDN,Other minerals
2014,253090,36,418,46.67,0.287,AUS,LAO,Other minerals
2014,253090,36,458,7550.461,9933.328,AUS,MYS,Other minerals
2014,253090,36,608,41.66,0.462,AUS,PHL,Other minerals
2014,253090,36,702,3.843,1.035,AUS,SGP,Other minerals
2014,253090,36,704,124.516,161.68,AUS,VNM,Other minerals
2014,253090,36,764,141.9,181.89,AUS,THA,Other minerals
2014,253090,56,458,374.864,245.98,BEL,MYS,Other minerals
2014,253090,56,608,60.464,53.5,BEL,PHL,Other minerals
2014,253090,56,702,1.708,0.03,BEL,SGP,Other minerals
2014,253090,56,704,7.318,38.11,BEL,VNM,Other minerals
2014,253090,96,528,0.039,0.001,BRN,NLD,Other minerals
2014,253090,96,826,1.424,0.016,BRN,GBR,Other minerals
2014,253090,104,156,9533.582,1415.666,MMR,CHN,Other minerals
2014,253090,104,251,0.511,0.18,MMR,FRA,Other minerals
2014,253090,104,410,95.841,95.841,MMR,KOR,Other minerals
2014,253090,104,842,11.637,27.21,MMR,USA,Other minerals
2014,253090,116,124,0.036,0.073,KHM,CAN,Other minerals
2014,253090,116,156,0.416,0.415,KHM,CHN,Other minerals
2014,253090,124,702,1.78,0.226,CAN,SGP,Other minerals
2014,253090,156,104,833.061,21.822,CHN,MMR,Other minerals
2014,253090,156,116,68.257,858.056,CHN,KHM,Other minerals
2014,253090,156,360,1694.498,12403.956,CHN,IDN,Other minerals
2014,253090,156,418,502.669,,CHN,LAO,Other minerals
2014,253090,156,458,22539.675,150143.325,CHN,MYS,Other minerals
2014,253090,156,608,987.747,502.6,CHN,PHL,Other minerals
2014,253090,156,702,2617.632,361.37,CHN,SGP,Other minerals
2014,253090,156,704,3029.426,52376.621,CHN,VNM,Other minerals
2014,253090,156,764,1392.932,9927.475,CHN,THA,Other minerals
2014,253090,251,360,54.576,28.095,FRA,IDN,Other minerals
2014,253090,251,458,81.326,122.89,FRA,MYS,Other minerals
2014,253090,251,764,38.317,38.851,FRA,THA,Other minerals
2014,253090,276,360,119.549,201.32,DEU,IDN,Other minerals
2014,253090,276,458,172.164,170.966,DEU,MYS,Other minerals
2014,253090,276,608,1.14,1.236,DEU,PHL,Other minerals
2014,253090,276,702,83.743,305.134,DEU,SGP,Other minerals
2014,253090,276,704,14.471,1.068,DEU,VNM,Other minerals
2014,253090,276,764,9.649,4.916,DEU,THA,Other minerals
2014,253090,360,36,36.538,181.302,IDN,AUS,Other minerals
2014,253090,360,124,19.528,23.754,IDN,CAN,Other minerals
2014,253090,360,156,246.086,503.74,IDN,CHN,Other minerals
2014,253090,360,251,0.602,0.304,IDN,FRA,Other minerals
2014,253090,360,276,146.343,70.401,IDN,DEU,Other minerals
2014,253090,360,392,1276.831,11145.938,IDN,JPN,Other minerals
2014,253090,360,410,110.124,214.161,IDN,KOR,Other minerals
2014,253090,360,528,0.11,0.002,IDN,NLD,Other minerals
2014,253090,360,616,43.4,2.648,IDN,POL,Other minerals
2014,253090,360,724,1.588,0.175,IDN,ESP,Other minerals
2014,253090,360,826,11.205,1.636,IDN,GBR,Other minerals
2014,253090,360,842,24.631,3.67,IDN,USA,Other minerals
2014,253090,380,360,1047.521,806.6,ITA,IDN,Other minerals
2014,253090,380,458,46.814,165.801,ITA,MYS,Other minerals
2014,253090,380,608,60.142,48.0,ITA,PHL,Other minerals
2014,253090,380,702,6.187,1.924,ITA,SGP,Other minerals
2014,253090,380,704,117.398,102.131,ITA,VNM,Other minerals
2014,253090,380,764,378.69,256.03,ITA,THA,Other minerals
2014,253090,392,104,2.484,3.756,JPN,MMR,Other minerals
2014,253090,392,360,732.933,4519.751,JPN,IDN,Other minerals
2014,253090,392,458,758.326,234.436,JPN,MYS,Other minerals
2014,253090,392,608,2.663,4.028,JPN,PHL,Other minerals
2014,253090,392,702,11.051,2.283,JPN,SGP,Other minerals
2014,253090,392,704,323.812,35.0,JPN,VNM,Other minerals
2014,253090,392,764,90.36,190.221,JPN,THA,Other minerals
2014,253090,410,360,1342.431,5902.481,KOR,IDN,Other minerals
2014,253090,410,458,20.672,39.121,KOR,MYS,Other minerals
2014,253090,410,608,142.294,182.631,KOR,PHL,Other minerals
2014,253090,410,702,39.35,50.505,KOR,SGP,Other minerals
2014,253090,410,704,310.166,844.997,KOR,VNM,Other minerals
2014,253090,410,764,5.079,12.087,KOR,THA,Other minerals
2014,253090,418,36,0.058,0.11,LAO,AUS,Other minerals
2014,253090,418,124,0.606,0.276,LAO,CAN,Other minerals
2014,253090,418,156,57.771,108.324,LAO,CHN,Other minerals
2014,253090,458,124,0.104,0.325,MYS,CAN,Other minerals
2014,253090,458,156,1110.396,199.586,MYS,CHN,Other minerals
2014,253090,458,392,441.706,597.148,MYS,JPN,Other minerals
2014,253090,458,410,669.966,1261.744,MYS,KOR,Other minerals
2014,253090,458,616,0.3,0.021,MYS,POL,Other minerals
2014,253090,458,826,3.37,0.12,MYS,GBR,Other minerals
2014,253090,458,842,15.573,3.927,MYS,USA,Other minerals
2014,253090,528,96,1.72,6.4,NLD,BRN,Other minerals
2014,253090,528,360,21.255,36.106,NLD,IDN,Other minerals
