country_iso3,country_name,country_group,year,metric,unit,value
IND,India,PARTNER,2007,milex_current_usd_millions,"USD millions, current",28254.773450064695
IND,India,PARTNER,2007,milex_per_capita_usd,USD per capita,23.903628125036818
IND,India,PARTNER,2007,milex_share_of_gdp_pct,% of GDP,2.4782465280355694
IND,India,PARTNER,2007,milex_share_of_govt_pct,% of govt spending,8.851182208244358
IND,India,PARTNER,2008,milex_constant_2024_usd_millions,"USD millions, constant 2024",48499.60168253916
IND,India,PARTNER,2008,milex_current_usd_millions,"USD millions, current",33002.37672737971
IND,India,PARTNER,2008,milex_per_capita_usd,USD per capita,27.517496254687977
IND,India,PARTNER,2008,milex_share_of_gdp_pct,% of GDP,2.6314607812411226
IND,India,PARTNER,2008,milex_share_of_govt_pct,% of govt spending,8.888781441872375
IND,India,PARTNER,2009,milex_constant_2024_usd_millions,"USD millions, constant 2024",57100.74570791593
IND,India,PARTNER,2009,milex_current_usd_millions,"USD millions, current",38722.154392184326
IND,India,PARTNER,2009,milex_per_capita_usd,USD per capita,31.829780170133354
IND,India,PARTNER,2009,milex_share_of_gdp_pct,% of GDP,3.129384727374723
IND,India,PARTNER,2009,milex_share_of_govt_pct,% of govt spending,10.31473760355763
IND,India,PARTNER,2010,milex_constant_2024_usd_millions,"USD millions, constant 2024",57330.363148568584
IND,India,PARTNER,2010,milex_current_usd_millions,"USD millions, current",46090.44565650027
IND,India,PARTNER,2010,milex_per_capita_usd,USD per capita,37.334982870055136
IND,India,PARTNER,2010,milex_share_of_gdp_pct,% of GDP,2.8894632716464077
IND,India,PARTNER,2010,milex_share_of_govt_pct,% of govt spending,9.864230323738477
IND,India,PARTNER,2011,milex_constant_2024_usd_millions,"USD millions, constant 2024",57857.23593028125
IND,India,PARTNER,2011,milex_current_usd_millions,"USD millions, current",49633.81579370266
IND,India,PARTNER,2011,milex_per_capita_usd,USD per capita,39.62931054832155
IND,India,PARTNER,2011,milex_share_of_gdp_pct,% of GDP,2.704482222769659
IND,India,PARTNER,2011,milex_share_of_govt_pct,% of govt spending,9.592767417749185
IND,India,PARTNER,2012,milex_constant_2024_usd_millions,"USD millions, constant 2024",57563.620669072945
IND,India,PARTNER,2012,milex_current_usd_millions,"USD millions, current",47216.92004820612
IND,India,PARTNER,2012,milex_per_capita_usd,USD per capita,37.17874324681173
IND,India,PARTNER,2012,milex_share_of_gdp_pct,% of GDP,2.6181663475856203
IND,India,PARTNER,2012,milex_share_of_govt_pct,% of govt spending,9.272621064293036
IND,India,PARTNER,2013,milex_constant_2024_usd_millions,"USD millions, constant 2024",57601.722640725086
IND,India,PARTNER,2013,milex_current_usd_millions,"USD millions, current",47403.52880142257
IND,India,PARTNER,2013,milex_per_capita_usd,USD per capita,36.82252873594115
IND,India,PARTNER,2013,milex_share_of_gdp_pct,% of GDP,2.548824890141703
IND,India,PARTNER,2013,milex_share_of_govt_pct,% of govt spending,9.295983197408528
IND,India,PARTNER,2014,milex_constant_2024_usd_millions,"USD millions, constant 2024",60408.33013370461
IND,India,PARTNER,2014,milex_current_usd_millions,"USD millions, current",50914.096277082994
IND,India,PARTNER,2014,milex_per_capita_usd,USD per capita,39.03533954063341
IND,India,PARTNER,2014,milex_share_of_gdp_pct,% of GDP,2.5439817646225658
IND,India,PARTNER,2014,milex_share_of_govt_pct,% of govt spending,9.504790489845968
IND,India,PARTNER,2015,milex_constant_2024_usd_millions,"USD millions, constant 2024",60982.254061262756
IND,India,PARTNER,2015,milex_current_usd_millions,"USD millions, current",51295.483753943605
IND,India,PARTNER,2015,milex_per_capita_usd,USD per capita,38.8529558495554
IND,India,PARTNER,2015,milex_share_of_gdp_pct,% of GDP,2.457450060601625
IND,India,PARTNER,2015,milex_share_of_govt_pct,% of govt spending,8.83048801634809
IND,India,PARTNER,2016,milex_constant_2024_usd_millions,"USD millions, constant 2024",67201.65953841172
IND,India,PARTNER,2016,milex_current_usd_millions,"USD millions, current",56637.622640874084
IND,India,PARTNER,2016,milex_per_capita_usd,USD per capita,42.399702102695535
IND,India,PARTNER,2016,milex_share_of_gdp_pct,% of GDP,2.5431515211454148
IND,India,PARTNER,2016,milex_share_of_govt_pct,% of govt spending,9.079497385884219
IND,India,PARTNER,2017,milex_constant_2024_usd_millions,"USD millions, constant 2024",71935.62090975382
IND,India,PARTNER,2017,milex_current_usd_millions,"USD millions, current",64639.5670064827
IND,India,PARTNER,2017,milex_per_capita_usd,USD per capita,47.80728185106619
IND,India,PARTNER,2017,milex_share_of_gdp_pct,% of GDP,2.5315113605679054
IND,India,PARTNER,2017,milex_share_of_govt_pct,% of govt spending,9.389757969303423
IND,India,PARTNER,2018,milex_constant_2024_usd_millions,"USD millions, constant 2024",74468.86351227999
IND,India,PARTNER,2018,milex_current_usd_millions,"USD millions, current",66228.14802467873
IND,India,PARTNER,2018,milex_per_capita_usd,USD per capita,48.43970422610586
IND,India,PARTNER,2018,milex_share_of_gdp_pct,% of GDP,2.4242845260441674
IND,India,PARTNER,2018,milex_share_of_govt_pct,% of govt spending,9.102595966776917
IND,India,PARTNER,2019,milex_constant_2024_usd_millions,"USD millions, constant 2024",79726.14769133553
IND,India,PARTNER,2019,milex_current_usd_millions,"USD millions, current",71426.94442711257
IND,India,PARTNER,2019,milex_per_capita_usd,USD per capita,51.68040271375569
IND,India,PARTNER,2019,milex_share_of_gdp_pct,% of GDP,2.545998231435898
IND,India,PARTNER,2019,milex_share_of_govt_pct,% of govt spending,9.31986491104437
IND,India,PARTNER,2020,milex_constant_2024_usd_millions,"USD millions, constant 2024",80209.72591691159
IND,India,PARTNER,2020,milex_current_usd_millions,"USD millions, current",72815.43572954128
IND,India,PARTNER,2020,milex_per_capita_usd,USD per capita,52.16113498439081
IND,India,PARTNER,2020,milex_share_of_gdp_pct,% of GDP,2.803615811126794
IND,India,PARTNER,2020,milex_share_of_govt_pct,% of govt spending,8.761080576174535
IND,India,PARTNER,2021,milex_constant_2024_usd_millions,"USD millions, constant 2024",79701.31730437509
IND,India,PARTNER,2021,milex_current_usd_millions,"USD millions, current",76253.50047049722
IND,India,PARTNER,2021,milex_per_capita_usd,USD per capita,54.10872868834207
IND,India,PARTNER,2021,milex_share_of_gdp_pct,% of GDP,2.4687415303418523
IND,India,PARTNER,2021,milex_share_of_govt_pct,% of govt spending,7.992362089427221
IND,India,PARTNER,2022,milex_constant_2024_usd_millions,"USD millions, constant 2024",83218.2300147544
IND,India,PARTNER,2022,milex_current_usd_millions,"USD millions, current",79887.01126903249
IND,India,PARTNER,2022,milex_per_capita_usd,USD per capita,56.292413391428
IND,India,PARTNER,2022,milex_share_of_gdp_pct,% of GDP,2.3830980983588246
IND,India,PARTNER,2022,milex_share_of_govt_pct,% of govt spending,8.024324189975827
IND,India,PARTNER,2023,milex_constant_2024_usd_millions,"USD millions, constant 2024",85232.52938852833
IND,India,PARTNER,2023,milex_current_usd_millions,"USD millions, current",82262.1715631578
IND,India,PARTNER,2023,milex_per_capita_usd,USD per capita,57.457569447679724
IND,India,PARTNER,2023,milex_share_of_gdp_pct,% of GDP,2.356794266782624
IND,India,PARTNER,2023,milex_share_of_govt_pct,% of govt spending,8.087519240274538
IND,India,PARTNER,2024,milex_constant_2024_usd_millions,"USD millions, constant 2024",85597.0831191097
IND,India,PARTNER,2024,milex_current_usd_millions,"USD millions, current",85597.08311910968
IND,India,PARTNER,2024,milex_per_capita_usd,USD per capita,59.259855514335655
IND,India,PARTNER,2024,milex_share_of_gdp_pct,% of GDP,2.2233765418523324
IND,India,PARTNER,2024,milex_share_of_govt_pct,% of govt spending,7.630246855390873
JPN,Japan,PARTNER,2000,milex_constant_2024_usd_millions,"USD millions, constant 2024",36107.47756151206
JPN,Japan,PARTNER,2000,milex_current_usd_millions,"USD millions, current",45509.67382730942
JPN,Japan,PARTNER,2000,milex_per_capita_usd,USD per capita,358.58429799958185
JPN,Japan,PARTNER,2000,milex_share_of_gdp_pct,% of GDP,0.9025390011093223
JPN,Japan,PARTNER,2000,milex_share_of_govt_pct,% of govt spending,2.547903558550064
JPN,Japan,PARTNER,2001,milex_constant_2024_usd_millions,"USD millions, constant 2024",36739.57313336978
JPN,Japan,PARTNER,2001,milex_current_usd_millions,"USD millions, current",40757.9672341581
JPN,Japan,PARTNER,2001,milex_per_capita_usd,USD per capita,320.5736600505602
JPN,Japan,PARTNER,2001,milex_share_of_gdp_pct,% of GDP,0.9182226583934201
JPN,Japan,PARTNER,2001,milex_share_of_govt_pct,% of govt spending,2.6472501231894356
JPN,Japan,PARTNER,2002,milex_constant_2024_usd_millions,"USD millions, constant 2024",36922.563835201065
JPN,Japan,PARTNER,2002,milex_current_usd_millions,"USD millions, current",39333.708169840815
JPN,Japan,PARTNER,2002,milex_per_capita_usd,USD per capita,308.79133562986704
JPN,Japan,PARTNER,2002,milex_share_of_gdp_pct,% of GDP,0.9263824619058029
JPN,Japan,PARTNER,2002,milex_share_of_govt_pct,% of govt spending,2.6569920133604494
JPN,Japan,PARTNER,2003,milex_constant_2024_usd_millions,"USD millions, constant 2024",36969.305669865425
JPN,Japan,PARTNER,2003,milex_current_usd_millions,"USD millions, current",42486.177361061986
JPN,Japan,PARTNER,2003,milex_per_capita_usd,USD per capita,332.99085011067973
JPN,Japan,PARTNER,2003,milex_share_of_gdp_pct,% of GDP,0.9289778160350259
JPN,Japan,PARTNER,2003,milex_share_of_govt_pct,% of govt spending,2.6829031817040447
JPN,Japan,PARTNER,2004,milex_constant_2024_usd_millions,"USD millions, constant 2024",36821.59957029822
JPN,Japan,PARTNER,2004,milex_current_usd_millions,"USD millions, current",45339.809414657146
JPN,Japan,PARTNER,2004,milex_per_capita_usd,USD per capita,354.9024473621228
JPN,Japan,PARTNER,2004,milex_share_of_gdp_pct,% of GDP,0.9175340667570586
JPN,Japan,PARTNER,2004,milex_share_of_govt_pct,% of govt spending,2.7513480649224924
JPN,Japan,PARTNER,2005,milex_constant_2024_usd_millions,"USD millions, constant 2024",36755.01661014867
JPN,Japan,PARTNER,2005,milex_current_usd_millions,"USD millions, current",44300.61332994611
JPN,Japan,PARTNER,2005,milex_per_capita_usd,USD per capita,346.42691917559847
JPN,Japan,PARTNER,2005,milex_share_of_gdp_pct,% of GDP,0.9086078461766631
JPN,Japan,PARTNER,2005,milex_share_of_govt_pct,% of govt spending,2.7354707397951894
JPN,Japan,PARTNER,2006,milex_constant_2024_usd_millions,"USD millions, constant 2024",36286.65036376993
JPN,Japan,PARTNER,2006,milex_current_usd_millions,"USD millions, current",41552.592885579405
JPN,Japan,PARTNER,2006,milex_per_capita_usd,USD per capita,324.7615866107489
JPN,Japan,PARTNER,2006,milex_share_of_gdp_pct,% of GDP,0.8939750187766157
JPN,Japan,PARTNER,2006,milex_share_of_govt_pct,% of govt spending,2.7316352532592916
JPN,Japan,PARTNER,2007,milex_constant_2024_usd_millions,"USD millions, constant 2024",35814.99236231338
JPN,Japan,PARTNER,2007,milex_current_usd_millions,"USD millions, current",40530.045688469174
JPN,Japan,PARTNER,2007,milex_per_capita_usd,USD per capita,316.52598656653026
JPN,Japan,PARTNER,2007,milex_share_of_gdp_pct,% of GDP,0.8763916918087816
JPN,Japan,PARTNER,2007,milex_share_of_govt_pct,% of govt spending,2.67184044786564
JPN,Japan,PARTNER,2008,milex_constant_2024_usd_millions,"USD millions, constant 2024",35470.3077707003
JPN,Japan,PARTNER,2008,milex_current_usd_millions,"USD millions, current",46361.468280459376
JPN,Japan,PARTNER,2008,milex_per_capita_usd,USD per capita,361.8347023350139
JPN,Japan,PARTNER,2008,milex_share_of_gdp_pct,% of GDP,0.8984392211198723
JPN,Japan,PARTNER,2008,milex_share_of_govt_pct,% of govt spending,2.6617638645020203
JPN,Japan,PARTNER,2009,milex_constant_2024_usd_millions,"USD millions, constant 2024",36134.76884939812
JPN,Japan,PARTNER,2009,milex_current_usd_millions,"USD millions, current",51465.15820758982
JPN,Japan,PARTNER,2009,milex_per_capita_usd,USD per capita,401.49715975931133
JPN,Japan,PARTNER,2009,milex_share_of_gdp_pct,% of GDP,0.9643510906022628
JPN,Japan,PARTNER,2009,milex_share_of_govt_pct,% of govt spending,2.5150689481741
JPN,Japan,PARTNER,2010,milex_constant_2024_usd_millions,"USD millions, constant 2024",36264.16896380361
JPN,Japan,PARTNER,2010,milex_current_usd_millions,"USD millions, current",54655.45073530501
JPN,Japan,PARTNER,2010,milex_per_capita_usd,USD per capita,426.323516587401
JPN,Japan,PARTNER,2010,milex_share_of_gdp_pct,% of GDP,0.9404584432297439
JPN,Japan,PARTNER,2010,milex_share_of_govt_pct,% of govt spending,2.5143321623733503
JPN,Japan,PARTNER,2011,milex_constant_2024_usd_millions,"USD millions, constant 2024",36754.33899347708
JPN,Japan,PARTNER,2011,milex_current_usd_millions,"USD millions, current",60762.21384089115
JPN,Japan,PARTNER,2011,milex_per_capita_usd,USD per capita,474.0798620762736
JPN,Japan,PARTNER,2011,milex_share_of_gdp_pct,% of GDP,0.9676399104445446
JPN,Japan,PARTNER,2011,milex_share_of_govt_pct,% of govt spending,2.523708312038962
JPN,Japan,PARTNER,2012,milex_constant_2024_usd_millions,"USD millions, constant 2024",36308.7536426215
JPN,Japan,PARTNER,2012,milex_current_usd_millions,"USD millions, current",60011.53019469736
JPN,Japan,PARTNER,2012,milex_per_capita_usd,USD per capita,468.75169431683616
JPN,Japan,PARTNER,2012,milex_share_of_gdp_pct,% of GDP,0.9474807915674833
JPN,Japan,PARTNER,2012,milex_share_of_govt_pct,% of govt spending,2.4762183029215485
JPN,Japan,PARTNER,2013,milex_constant_2024_usd_millions,"USD millions, constant 2024",36158.6046754204
JPN,Japan,PARTNER,2013,milex_current_usd_millions,"USD millions, current",49023.93240685809
JPN,Japan,PARTNER,2013,milex_per_capita_usd,USD per capita,383.5015143602489
JPN,Japan,PARTNER,2013,milex_share_of_gdp_pct,% of GDP,0.9298405043753485
JPN,Japan,PARTNER,2013,milex_share_of_govt_pct,% of govt spending,2.4254314883184995
JPN,Japan,PARTNER,2014,milex_constant_2024_usd_millions,"USD millions, constant 2024",36545.71958914107
JPN,Japan,PARTNER,2014,milex_current_usd_millions,"USD millions, current",46903.466612518736
JPN,Japan,PARTNER,2014,milex_per_capita_usd,USD per capita,367.53923549871604
JPN,Japan,PARTNER,2014,milex_share_of_gdp_pct,% of GDP,0.9407477854217512
JPN,Japan,PARTNER,2014,milex_share_of_govt_pct,% of govt spending,2.49499036483098
JPN,Japan,PARTNER,2015,milex_constant_2024_usd_millions,"USD millions, constant 2024",37187.77752622884
JPN,Japan,PARTNER,2015,milex_current_usd_millions,"USD millions, current",42106.10330579276
JPN,Japan,PARTNER,2015,milex_per_capita_usd,USD per capita,330.6112423249755
JPN,Japan,PARTNER,2015,milex_share_of_gdp_pct,% of GDP,0.9285848783657085
JPN,Japan,PARTNER,2015,milex_share_of_govt_pct,% of govt spending,2.539959179788339
JPN,Japan,PARTNER,2016,milex_constant_2024_usd_millions,"USD millions, constant 2024",36966.80955852647
JPN,Japan,PARTNER,2016,milex_current_usd_millions,"USD millions, current",46510.02499080132
JPN,Japan,PARTNER,2016,milex_per_capita_usd,USD per capita,365.66384667846046
JPN,Japan,PARTNER,2016,milex_share_of_gdp_pct,% of GDP,0.9101129628077456
JPN,Japan,PARTNER,2016,milex_share_of_govt_pct,% of govt spending,2.496736207398489
JPN,Japan,PARTNER,2017,milex_constant_2024_usd_millions,"USD millions, constant 2024",36722.26422454479
JPN,Japan,PARTNER,2017,milex_current_usd_millions,"USD millions, current",45029.86107290042
JPN,Japan,PARTNER,2017,milex_per_capita_usd,USD per capita,354.21298887934876
JPN,Japan,PARTNER,2017,milex_share_of_gdp_pct,% of GDP,0.8937632162429506
JPN,Japan,PARTNER,2017,milex_share_of_govt_pct,% of govt spending,2.4893079524575557
JPN,Japan,PARTNER,2018,milex_constant_2024_usd_millions,"USD millions, constant 2024",38570.81534118379
JPN,Japan,PARTNER,2018,milex_current_usd_millions,"USD millions, current",48518.34580357746
JPN,Japan,PARTNER,2018,milex_per_capita_usd,USD per capita,382.02558574918396
JPN,Japan,PARTNER,2018,milex_share_of_gdp_pct,% of GDP,0.9413191592987058
JPN,Japan,PARTNER,2018,milex_share_of_govt_pct,% of govt spending,2.6198455051303506
JPN,Japan,PARTNER,2019,milex_constant_2024_usd_millions,"USD millions, constant 2024",39667.909725316684
JPN,Japan,PARTNER,2019,milex_current_usd_millions,"USD millions, current",50782.35452106064
JPN,Japan,PARTNER,2019,milex_per_capita_usd,USD per capita,400.4159821732523
JPN,Japan,PARTNER,2019,milex_share_of_gdp_pct,% of GDP,0.9680656934306568
JPN,Japan,PARTNER,2019,milex_share_of_govt_pct,% of govt spending,2.660587574303489
JPN,Japan,PARTNER,2020,milex_constant_2024_usd_millions,"USD millions, constant 2024",39327.854535661514
JPN,Japan,PARTNER,2020,milex_current_usd_millions,"USD millions, current",51388.072739201816
JPN,Japan,PARTNER,2020,milex_per_capita_usd,USD per capita,405.9895937243665
JPN,Japan,PARTNER,2020,milex_share_of_gdp_pct,% of GDP,0.9902895694674883
JPN,Japan,PARTNER,2020,milex_share_of_govt_pct,% of govt spending,2.283999052589997
JPN,Japan,PARTNER,2021,milex_constant_2024_usd_millions,"USD millions, constant 2024",42277.055468831044
JPN,Japan,PARTNER,2021,milex_current_usd_millions,"USD millions, current",53616.49586224865
JPN,Japan,PARTNER,2021,milex_per_capita_usd,USD per capita,425.4121611295599
JPN,Japan,PARTNER,2021,milex_share_of_gdp_pct,% of GDP,1.025969726735485
JPN,Japan,PARTNER,2021,milex_share_of_govt_pct,% of govt spending,2.5049718306561637
JPN,Japan,PARTNER,2022,milex_constant_2024_usd_millions,"USD millions, constant 2024",39765.99841991946
JPN,Japan,PARTNER,2022,milex_current_usd_millions,"USD millions, current",43144.132919706935
JPN,Japan,PARTNER,2022,milex_per_capita_usd,USD per capita,344.2595253662246
JPN,Japan,PARTNER,2022,milex_share_of_gdp_pct,% of GDP,0.9699722055337265
JPN,Japan,PARTNER,2022,milex_share_of_govt_pct,% of govt spending,2.4238915443938764
JPN,Japan,PARTNER,2023,milex_constant_2024_usd_millions,"USD millions, constant 2024",45863.39069355101
JPN,Japan,PARTNER,2023,milex_current_usd_millions,"USD millions, current",48096.46302863076
JPN,Japan,PARTNER,2023,milex_per_capita_usd,USD per capita,385.7879808776162
JPN,Japan,PARTNER,2023,milex_share_of_gdp_pct,% of GDP,1.0968772934042972
JPN,Japan,PARTNER,2023,milex_share_of_govt_pct,% of govt spending,2.9201345738376014
JPN,Japan,PARTNER,2024,milex_constant_2024_usd_millions,"USD millions, constant 2024",54245.06955499921
JPN,Japan,PARTNER,2024,milex_current_usd_millions,"USD millions, current",54245.069554999216
JPN,Japan,PARTNER,2024,milex_per_capita_usd,USD per capita,437.2092696483461
JPN,Japan,PARTNER,2024,milex_share_of_gdp_pct,% of GDP,1.2946292015779863
JPN,Japan,PARTNER,2024,milex_share_of_govt_pct,% of govt spending,3.4514201477622914
KHM,Cambodia,ASEAN,2000,milex_constant_2024_usd_millions,"USD millions, constant 2024",187.3044383065898
KHM,Cambodia,ASEAN,2000,milex_current_usd_millions,"USD millions, current",81.02584130703639
KHM,Cambodia,ASEAN,2000,milex_per_capita_usd,USD per capita,6.55302556231989
KHM,Cambodia,ASEAN,2000,milex_share_of_gdp_pct,% of GDP,2.1858035192762566
KHM,Cambodia,ASEAN,2000,milex_share_of_govt_pct,% of govt spending,14.688266095498273
KHM,Cambodia,ASEAN,2001,milex_constant_2024_usd_millions,"USD millions, constant 2024",168.00620047000143
KHM,Cambodia,ASEAN,2001,milex_current_usd_millions,"USD millions, current",70.84694088598255
KHM,Cambodia,ASEAN,2001,milex_per_capita_usd,USD per capita,5.64066788120619
KHM,Cambodia,ASEAN,2001,milex_share_of_gdp_pct,% of GDP,1.7055995651164713
KHM,Cambodia,ASEAN,2001,milex_share_of_govt_pct,% of govt spending,11.728298779531569
KHM,Cambodia,ASEAN,2002,milex_constant_2024_usd_millions,"USD millions, constant 2024",154.08050412221274
KHM,Cambodia,ASEAN,2002,milex_current_usd_millions,"USD millions, current",65.18271609987525
KHM,Cambodia,ASEAN,2002,milex_per_capita_usd,USD per capita,5.1095882704070865
KHM,Cambodia,ASEAN,2002,milex_share_of_gdp_pct,% of GDP,1.4462908317781251
KHM,Cambodia,ASEAN,2002,milex_share_of_govt_pct,% of govt spending,9.002562023239319
KHM,Cambodia,ASEAN,2003,milex_constant_2024_usd_millions,"USD millions, constant 2024",160.60437436679527
KHM,Cambodia,ASEAN,2003,milex_current_usd_millions,"USD millions, current",67.52522443391311
KHM,Cambodia,ASEAN,2003,milex_per_capita_usd,USD per capita,5.212877655145656
KHM,Cambodia,ASEAN,2003,milex_share_of_gdp_pct,% of GDP,1.3361025881885067
KHM,Cambodia,ASEAN,2003,milex_share_of_govt_pct,% of govt spending,9.191189065122812
KHM,Cambodia,ASEAN,2004,milex_constant_2024_usd_millions,"USD millions, constant 2024",159.52056378876026
KHM,Cambodia,ASEAN,2004,milex_current_usd_millions,"USD millions, current",69.21879863056333
KHM,Cambodia,ASEAN,2004,milex_per_capita_usd,USD per capita,5.264429508739532
KHM,Cambodia,ASEAN,2004,milex_share_of_gdp_pct,% of GDP,1.1765160763820282
KHM,Cambodia,ASEAN,2004,milex_share_of_govt_pct,% of govt spending,9.352853208987487
KHM,Cambodia,ASEAN,2005,milex_constant_2024_usd_millions,"USD millions, constant 2024",156.29645407899022
KHM,Cambodia,ASEAN,2005,milex_current_usd_millions,"USD millions, current",70.95907147220525
KHM,Cambodia,ASEAN,2005,milex_per_capita_usd,USD per capita,5.318845297171903
KHM,Cambodia,ASEAN,2005,milex_share_of_gdp_pct,% of GDP,1.0041904106381938
KHM,Cambodia,ASEAN,2005,milex_share_of_govt_pct,% of govt spending,9.143657437785974
KHM,Cambodia,ASEAN,2006,milex_constant_2024_usd_millions,"USD millions, constant 2024",158.37469946732483
KHM,Cambodia,ASEAN,2006,milex_current_usd_millions,"USD millions, current",75.88131359288369
KHM,Cambodia,ASEAN,2006,milex_per_capita_usd,USD per capita,5.6053353471870935
KHM,Cambodia,ASEAN,2006,milex_share_of_gdp_pct,% of GDP,0.9087004579881024
KHM,Cambodia,ASEAN,2006,milex_share_of_govt_pct,% of govt spending,8.053352425213697
KHM,Cambodia,ASEAN,2007,milex_constant_2024_usd_millions,"USD millions, constant 2024",149.96372056091525
KHM,Cambodia,ASEAN,2007,milex_current_usd_millions,"USD millions, current",79.01542588205129
KHM,Cambodia,ASEAN,2007,milex_per_capita_usd,USD per capita,5.75045830079995
KHM,Cambodia,ASEAN,2007,milex_share_of_gdp_pct,% of GDP,0.7801751833449725
KHM,Cambodia,ASEAN,2007,milex_share_of_govt_pct,% of govt spending,6.349889406918348
KHM,Cambodia,ASEAN,2008,milex_constant_2024_usd_millions,"USD millions, constant 2024",126.31092595839918
KHM,Cambodia,ASEAN,2008,milex_current_usd_millions,"USD millions, current",82.63072342797662
KHM,Cambodia,ASEAN,2008,milex_per_capita_usd,USD per capita,5.926398789855928
KHM,Cambodia,ASEAN,2008,milex_share_of_gdp_pct,% of GDP,0.6787311321148343
KHM,Cambodia,ASEAN,2008,milex_share_of_govt_pct,% of govt spending,5.1892059856043256
KHM,Cambodia,ASEAN,2009,milex_constant_2024_usd_millions,"USD millions, constant 2024",215.8599155331105
KHM,Cambodia,ASEAN,2009,milex_current_usd_millions,"USD millions, current",136.5897379527605
KHM,Cambodia,ASEAN,2009,milex_per_capita_usd,USD per capita,9.643350523421264
KHM,Cambodia,ASEAN,2009,milex_share_of_gdp_pct,% of GDP,1.092463470007036
KHM,Cambodia,ASEAN,2009,milex_share_of_govt_pct,% of govt spending,6.437015749449702
KHM,Cambodia,ASEAN,2010,milex_constant_2024_usd_millions,"USD millions, constant 2024",257.89006528113987
KHM,Cambodia,ASEAN,2010,milex_current_usd_millions,"USD millions, current",167.8579279890655
KHM,Cambodia,ASEAN,2010,milex_per_capita_usd,USD per capita,11.665320289065667
KHM,Cambodia,ASEAN,2010,milex_share_of_gdp_pct,% of GDP,1.2155987630005127
KHM,Cambodia,ASEAN,2010,milex_share_of_govt_pct,% of govt spending,7.142812838947604
KHM,Cambodia,ASEAN,2011,milex_constant_2024_usd_millions,"USD millions, constant 2024",271.4370277038761
KHM,Cambodia,ASEAN,2011,milex_current_usd_millions,"USD millions, current",192.15941850437355
KHM,Cambodia,ASEAN,2011,milex_per_capita_usd,USD per capita,13.150823034484509
KHM,Cambodia,ASEAN,2011,milex_share_of_gdp_pct,% of GDP,1.198552664803296
KHM,Cambodia,ASEAN,2011,milex_share_of_govt_pct,% of govt spending,7.272737615520416
KHM,Cambodia,ASEAN,2012,milex_constant_2024_usd_millions,"USD millions, constant 2024",296.33372287761756
KHM,Cambodia,ASEAN,2012,milex_current_usd_millions,"USD millions, current",217.3057277460947
KHM,Cambodia,ASEAN,2012,milex_per_capita_usd,USD per capita,14.64995701507778
KHM,Cambodia,ASEAN,2012,milex_share_of_gdp_pct,% of GDP,1.219001376461636
KHM,Cambodia,ASEAN,2012,milex_share_of_govt_pct,% of govt spending,7.131896723178628
KHM,Cambodia,ASEAN,2013,milex_constant_2024_usd_millions,"USD millions, constant 2024",322.0660178105423
KHM,Cambodia,ASEAN,2013,milex_current_usd_millions,"USD millions, current",243.47010987646658
KHM,Cambodia,ASEAN,2013,milex_per_capita_usd,USD per capita,16.169925126809467
KHM,Cambodia,ASEAN,2013,milex_share_of_gdp_pct,% of GDP,1.2292040558531676
KHM,Cambodia,ASEAN,2013,milex_share_of_govt_pct,% of govt spending,7.482968589031349
KHM,Cambodia,ASEAN,2014,milex_constant_2024_usd_millions,"USD millions, constant 2024",354.95818102618733
KHM,Cambodia,ASEAN,2014,milex_current_usd_millions,"USD millions, current",277.9740681114551
KHM,Cambodia,ASEAN,2014,milex_per_capita_usd,USD per capita,18.187921930382775
KHM,Cambodia,ASEAN,2014,milex_share_of_gdp_pct,% of GDP,1.261141585314835
KHM,Cambodia,ASEAN,2014,milex_share_of_govt_pct,% of govt spending,7.6628849082542665
KHM,Cambodia,ASEAN,2015,milex_constant_2024_usd_millions,"USD millions, constant 2024",413.3056621696415
KHM,Cambodia,ASEAN,2015,milex_current_usd_millions,"USD millions, current",325.1920594923484
KHM,Cambodia,ASEAN,2015,milex_per_capita_usd,USD per capita,20.966470847534726
KHM,Cambodia,ASEAN,2015,milex_share_of_gdp_pct,% of GDP,1.3452046317523658
KHM,Cambodia,ASEAN,2015,milex_share_of_govt_pct,% of govt spending,9.298666954408906
KHM,Cambodia,ASEAN,2016,milex_constant_2024_usd_millions,"USD millions, constant 2024",470.5936320732116
KHM,Cambodia,ASEAN,2016,milex_current_usd_millions,"USD millions, current",382.2965906536577
KHM,Cambodia,ASEAN,2016,milex_per_capita_usd,USD per capita,24.293775346323326
KHM,Cambodia,ASEAN,2016,milex_share_of_gdp_pct,% of GDP,1.4395569470057565
KHM,Cambodia,ASEAN,2016,milex_share_of_govt_pct,% of govt spending,9.451238859142578
KHM,Cambodia,ASEAN,2017,milex_constant_2024_usd_millions,"USD millions, constant 2024",547.3053554862028
KHM,Cambodia,ASEAN,2017,milex_current_usd_millions,"USD millions, current",458.4816264475306
KHM,Cambodia,ASEAN,2017,milex_per_capita_usd,USD per capita,28.71036012422225
KHM,Cambodia,ASEAN,2017,milex_share_of_gdp_pct,% of GDP,1.5618164747042413
KHM,Cambodia,ASEAN,2017,milex_share_of_govt_pct,% of govt spending,9.65207818243799
KHM,Cambodia,ASEAN,2018,milex_constant_2024_usd_millions,"USD millions, constant 2024",632.3280458913745
KHM,Cambodia,ASEAN,2018,milex_current_usd_millions,"USD millions, current",542.6530316110102
